GO_id,term,namespace,p_raw,p_fdr,neg_log10_fdr,neg_log10_raw,study_count,study_n,pop_count,pop_n,gene_ratio,fold_enrich,direction,group
GO:0043226,organelle,cellular_component,1.837989987728762e-07,2.166395551712651e-05,4.6642622447363795,6.735656858720307,474,601,4197,6011,0.7886855241264559,1.1295660437274544,enriched,High cross-weight c
GO:0043232,intracellular membraneless organelle,cellular_component,3.9565088513010776e-07,4.014103600402296e-05,4.396411422954059,6.402687858353781,141,601,959,6011,0.23460898502495842,1.4705261824661366,enriched,High cross-weight c
GO:0043228,membraneless organelle,cellular_component,3.9565088513010776e-07,4.014103600402296e-05,4.396411422954059,6.402687858353781,141,601,959,6011,0.23460898502495842,1.4705261824661366,enriched,High cross-weight c
GO:0005886,plasma membrane,cellular_component,8.670749879358559e-07,7.553919595984659e-05,4.121827642119829,6.0619433414644375,92,601,562,6011,0.15307820299500832,1.637283057300703,enriched,High cross-weight c
GO:0099080,supramolecular complex,cellular_component,2.17195725416128e-06,0.0001740823739210266,3.7592451995682383,5.663148726258402,49,601,248,6011,0.08153078202995008,1.9761352047662497,enriched,High cross-weight c
GO:0015629,actin cytoskeleton,cellular_component,3.7958791947190565e-06,0.00029253818986224264,3.533817430218417,5.420687617609801,12,601,27,6011,0.019966722129783693,4.445183952671473,enriched,High cross-weight c
GO:0005759,mitochondrial matrix,cellular_component,5.380008782610964e-06,0.0004029978541366998,3.39469726636279,5.269217015367744,32,601,140,6011,0.05324459234608985,2.2860946042310433,enriched,High cross-weight c
GO:0005840,ribosome,cellular_component,7.04996693990404e-06,0.0005136862274848262,3.28930207805126,5.1518129195831985,41,601,202,6011,0.06821963394342762,2.030040691257146,enriched,High cross-weight c
GO:0043233,organelle lumen,cellular_component,2.1628023145176195e-05,0.0013867888440686977,2.857989660654877,4.664983174336984,52,601,291,6011,0.08652246256239601,1.7872389088060565,enriched,High cross-weight c
GO:0070013,intracellular organelle lumen,cellular_component,2.1628023145176195e-05,0.0013867888440686977,2.857989660654877,4.664983174336984,52,601,291,6011,0.08652246256239601,1.7872389088060565,enriched,High cross-weight c
GO:0031974,membrane-enclosed lumen,cellular_component,2.1628023145176195e-05,0.0013867888440686977,2.857989660654877,4.664983174336984,52,601,291,6011,0.08652246256239601,1.7872389088060565,enriched,High cross-weight c
GO:0005856,cytoskeleton,cellular_component,3.0657433014175096e-05,0.0018337263105120403,2.736665483662829,4.513464211988185,27,601,118,6011,0.04492512479201331,2.288516314616882,enriched,High cross-weight c
GO:0009295,nucleoid,cellular_component,3.170407776740227e-05,0.0018499137739620944,2.73284851395654,4.498884875385189,10,601,23,6011,0.016638935108153077,4.348549518917745,enriched,High cross-weight c
GO:0042645,mitochondrial nucleoid,cellular_component,3.170407776740227e-05,0.0018499137739620944,2.73284851395654,4.498884875385189,10,601,23,6011,0.016638935108153077,4.348549518917745,enriched,High cross-weight c
GO:0030479,actin cortical patch,cellular_component,0.0001189209586026754,0.005355992010554365,2.2711600794895173,3.9247415986751863,16,601,58,6011,0.026622296173044926,2.759079694761604,enriched,High cross-weight c
GO:0061645,endocytic patch,cellular_component,0.00014836621646819977,0.006498115983566236,2.187212541286931,3.8286649782466653,16,601,59,6011,0.026622296173044926,2.7123156321385267,enriched,High cross-weight c
GO:1990204,oxidoreductase complex,cellular_component,0.00022879789283972805,0.009356199546481736,2.028900524249402,3.6405479795830895,10,601,28,6011,0.016638935108153077,3.5720228191110053,enriched,High cross-weight c
GO:0009277,fungal-type cell wall,cellular_component,0.0004272028853000915,0.0158519959522233,1.7999160472340952,3.369365822773328,26,601,127,6011,0.04326123128119801,2.0475847341045763,enriched,High cross-weight c
GO:0005618,cell wall,cellular_component,0.0004799675661849672,0.017097511302100053,1.7670671005097993,3.3187881090886004,26,601,129,6011,0.04326123128119801,2.015839234351017,enriched,High cross-weight c
GO:0030312,external encapsulating structure,cellular_component,0.0005153659539547297,0.01803780838841554,1.743816230798394,3.2878842751486697,26,601,130,6011,0.04326123128119801,2.0003327787021634,enriched,High cross-weight c
GO:0044391,ribosomal subunit,cellular_component,0.001065962194156157,0.03286033456216,1.4833280191797071,2.9722581978990528,37,601,216,6011,0.06156405990016639,1.7132479817587971,enriched,High cross-weight c
GO:0015934,large ribosomal subunit,cellular_component,0.0011762026756788415,0.03584511196032667,1.4455700587797968,2.9295178369802026,24,601,123,6011,0.03993344425956739,1.9515441743435735,enriched,High cross-weight c
GO:0043231,intracellular membrane-bounded organelle,cellular_component,0.0012273699786327927,0.03710196632023616,1.4306030731504853,2.911024503728942,422,601,3861,6011,0.7021630615640599,1.0931629533958984,enriched,High cross-weight c
GO:0043227,membrane-bounded organelle,cellular_component,0.0012323712184122162,0.03710196632023616,1.4306030731504853,2.909258453028512,422,601,3863,6011,0.7021630615640599,1.092596987590361,enriched,High cross-weight c
GO:0003824,catalytic activity,molecular_function,5.877272591075423e-21,1.5702113272489838e-17,16.804041894035457,20.23082416600596,332,601,2242,6011,0.5524126455906821,1.4810670886019583,enriched,High cross-weight c
GO:1901363,heterocyclic compound binding,molecular_function,1.923448351585701e-14,9.635274086224621e-12,11.016135926837084,13.715919470871322,137,601,737,6011,0.22795341098169716,1.859196680340545,enriched,High cross-weight c
GO:0043168,anion binding,molecular_function,3.760829632122025e-12,1.4353833095932396e-09,8.843032107980878,11.424716339937124,136,601,777,6011,0.22628951747088186,1.7506129852219703,enriched,High cross-weight c
GO:0005488,binding,molecular_function,8.331867858552961e-11,2.0868725276969366e-08,7.680504078106837,10.079257626477096,436,601,3632,6011,0.7254575707154742,1.2006402691549327,enriched,High cross-weight c
GO:0036094,small molecule binding,molecular_function,1.4255880958164197e-10,3.462451087263213e-08,7.460616352998029,9.846005939810304,212,601,1456,6011,0.3527454242928453,1.4562862262529486,enriched,High cross-weight c
GO:0000166,nucleotide binding,molecular_function,1.151175688668545e-09,2.4280718801785234e-07,6.61473846063516,8.938858390708514,117,601,686,6011,0.194675540765391,1.7058231421877046,enriched,High cross-weight c
GO:1901265,nucleoside phosphate binding,molecular_function,1.1978303284888233e-09,2.461694893035364e-07,6.608765775321164,8.921604694984827,117,601,687,6011,0.194675540765391,1.7033401390695275,enriched,High cross-weight c
GO:0043167,ion binding,molecular_function,1.902701952030142e-09,3.7195502793955093e-07,6.429509566296522,8.72062923626695,200,601,1387,6011,0.33277870216306155,1.442200994017421,enriched,High cross-weight c
GO:0016491,oxidoreductase activity,molecular_function,2.1804075058160317e-09,4.1609443235989276e-07,6.380808095337918,8.661462331630181,64,601,300,6011,0.1064891846921797,2.1336882972823075,enriched,High cross-weight c
GO:0019842,vitamin binding,molecular_function,1.2767034400383152e-08,2.00642707292296e-06,5.697576620830574,7.893909971422802,20,601,49,6011,0.033277870216306155,4.08231179326972,enriched,High cross-weight c
GO:0030170,pyridoxal phosphate binding,molecular_function,2.2335258504441397e-07,2.4521322262783866e-05,4.6104561150692955,6.651009016713398,16,601,38,6011,0.026622296173044926,4.2112269025308695,enriched,High cross-weight c
GO:0070279,vitamin B6 binding,molecular_function,2.2335258504441397e-07,2.4521322262783866e-05,4.6104561150692955,6.651009016713398,16,601,38,6011,0.026622296173044926,4.2112269025308695,enriched,High cross-weight c
GO:0000287,magnesium ion binding,molecular_function,2.4313003859964164e-07,2.5982496791681702e-05,4.585319117668375,6.614161380966839,22,601,67,6011,0.036605657237936774,3.2841284426453425,enriched,High cross-weight c
GO:0017076,purine nucleotide binding,molecular_function,4.6194651381203157e-07,4.570989269386954e-05,4.3399897982362665,6.33540830604778,101,601,626,6011,0.16805324459234608,1.6136869860137257,enriched,High cross-weight c
GO:0097367,carbohydrate derivative binding,molecular_function,5.146547462234273e-07,5.030436330464353e-05,4.298394343434239,6.288484017740687,99,601,612,6011,0.16472545757071547,1.6179162180679258,enriched,High cross-weight c
GO:0032553,ribonucleotide binding,molecular_function,9.186282525803529e-07,7.916995101539278e-05,4.101439623770042,6.03686020190627,97,601,603,6011,0.16139767054908485,1.608891206750496,enriched,High cross-weight c
GO:0032555,purine ribonucleotide binding,molecular_function,4.0428733924472655e-06,0.0003086060022901413,3.510595631298999,5.393309858919225,92,601,583,6011,0.15307820299500832,1.5783071667289796,enriched,High cross-weight c
GO:0044183,protein folding chaperone,molecular_function,8.84359448350505e-06,0.0006171167432437068,3.2096326704067004,5.053371179889546,15,601,43,6011,0.024958402662229616,3.488952520992145,enriched,High cross-weight c
GO:0043022,ribosome binding,molecular_function,1.1195007221678685e-05,0.0007735170938082298,3.111530084466798,4.950975621930043,19,601,65,6011,0.03161397670549085,2.9235632919493155,enriched,High cross-weight c
GO:0051015,actin filament binding,molecular_function,2.3057532964981094e-05,0.0014667152913835195,2.833654180213362,4.637187161785963,13,601,36,6011,0.021630615640599003,3.6117119615455726,enriched,High cross-weight c
GO:0003729,mRNA binding,molecular_function,2.3514158872938306e-05,0.0014723904950515664,2.8319769947841724,4.628670551826468,45,601,240,6011,0.07487520798668885,1.8753119800332778,enriched,High cross-weight c
GO:0035639,purine ribonucleoside triphosphate binding,molecular_function,2.8598432019073052e-05,0.001736488126006595,2.7603281820206216,4.543657777504936,88,601,577,6011,0.1464226289517471,1.5253837480571089,enriched,High cross-weight c
GO:0016787,hydrolase activity,molecular_function,5.7842618217568575e-05,0.0030301214706785107,2.5185399612706383,4.2377520571432035,119,601,851,6011,0.19800332778702162,1.398587547976248,enriched,High cross-weight c
GO:0030554,adenyl nucleotide binding,molecular_function,5.9401987424756715e-05,0.0030519674949322124,2.515420096158425,4.226199024494127,82,601,538,6011,0.13643926788685523,1.5244171733603844,enriched,High cross-weight c
GO:0031072,heat shock protein binding,molecular_function,7.523813605727295e-05,0.0038166687373357134,2.4183155324245686,4.12356197216031,10,601,25,6011,0.016638935108153077,4.000665557404326,enriched,High cross-weight c
GO:0005515,protein binding,molecular_function,7.710148583395998e-05,0.003886593767038926,2.4104308501464895,4.112937252516201,305,601,2593,6011,0.5074875207986689,1.1764394475591202,enriched,High cross-weight c
GO:0016829,lyase activity,molecular_function,8.951445671174157e-05,0.0044015850953656975,2.3563908975585792,4.048106819844785,25,601,112,6011,0.04159733777038269,2.2325142619443783,enriched,High cross-weight c
GO:0051082,unfolded protein binding,molecular_function,9.721010656054866e-05,0.004637732167159509,2.333694335836749,4.01228858080105,20,601,81,6011,0.033277870216306155,2.4695466403730406,enriched,High cross-weight c
GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",molecular_function,0.0001112069060254452,0.005103950905115988,2.292093511743744,3.9538682419301026,21,601,88,6011,0.03494176372712146,2.3867607018605352,enriched,High cross-weight c
GO:0046906,tetrapyrrole binding,molecular_function,0.00011143997609423554,0.005103950905115988,2.292093511743744,3.9529589897476134,10,601,26,6011,0.016638935108153077,3.846793805196467,enriched,High cross-weight c
GO:0020037,heme binding,molecular_function,0.00011143997609423554,0.005103950905115988,2.292093511743744,3.9529589897476134,10,601,26,6011,0.016638935108153077,3.846793805196467,enriched,High cross-weight c
GO:0015926,glucosidase activity,molecular_function,0.00011894779511898652,0.005355992010554365,2.2711600794895173,3.924643603870787,11,601,31,6011,0.018302828618968387,3.548977510600612,enriched,High cross-weight c
GO:1990825,sequence-specific mRNA binding,molecular_function,0.00014146139966686352,0.00626416087475089,2.2031370973550577,3.8493620491760367,9,601,22,6011,0.014975041597337771,4.091589774618061,enriched,High cross-weight c
GO:0180051,translation factor activity,molecular_function,0.00026517809587870426,0.010680414263657359,1.971411901901915,3.576462352182372,14,601,50,6011,0.02329450915141431,2.8004658901830286,enriched,High cross-weight c
GO:0003779,actin binding,molecular_function,0.0003326080307759227,0.013004162764239123,1.8859176033739633,3.4780672690083727,14,601,51,6011,0.02329450915141431,2.7455547942970866,enriched,High cross-weight c
GO:0043021,ribonucleoprotein complex binding,molecular_function,0.0003431512235442734,0.013286749066219088,1.8765812670114934,3.4645144482447394,20,601,86,6011,0.033277870216306155,2.3259683473280965,enriched,High cross-weight c
GO:0032559,adenyl ribonucleotide binding,molecular_function,0.0005401049095646046,0.018579145279657965,1.7309742692910524,3.267521874955197,73,601,495,6011,0.12146422628951747,1.4749928570228072,enriched,High cross-weight c
GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,0.0005636185642334213,0.019305140138166116,1.7143270414363916,3.2490147107164122,19,601,83,6011,0.03161397670549085,2.2895375177916324,enriched,High cross-weight c
GO:0016651,"oxidoreductase activity, acting on NAD(P)H",molecular_function,0.0005861843430038451,0.0199926276986205,1.6991301213390044,3.2319657857574318,10,601,31,6011,0.016638935108153077,3.2263431914551015,enriched,High cross-weight c
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",molecular_function,0.0006221425479192702,0.021039968445455488,1.6769549158479011,3.206110096527961,13,601,48,6011,0.021630615640599003,2.7087839711591797,enriched,High cross-weight c
GO:0005525,GTP binding,molecular_function,0.0006598265455085421,0.022035457342712353,1.6568779313417128,3.1805702163202705,20,601,92,6011,0.033277870216306155,2.1742747594588727,enriched,High cross-weight c
GO:0032561,guanyl ribonucleotide binding,molecular_function,0.0006598265455085421,0.022035457342712353,1.6568779313417128,3.1805702163202705,20,601,92,6011,0.033277870216306155,2.1742747594588727,enriched,High cross-weight c
GO:0019001,guanyl nucleotide binding,molecular_function,0.0006598265455085421,0.022035457342712353,1.6568779313417128,3.1805702163202705,20,601,92,6011,0.033277870216306155,2.1742747594588727,enriched,High cross-weight c
GO:0016830,carbon-carbon lyase activity,molecular_function,0.0006874243893722248,0.022767382152142076,1.6426869027287025,3.162775063438435,11,601,37,6011,0.018302828618968387,2.973467644016729,enriched,High cross-weight c
GO:0016874,ligase activity,molecular_function,0.0008177709767207325,0.026862435977117502,1.570854606579801,3.087368306931235,23,601,114,6011,0.03826955074875208,2.017879557462708,enriched,High cross-weight c
GO:0003735,structural constituent of ribosome,molecular_function,0.0009281514988385899,0.029996509125771363,1.522929283801272,3.0323811296652194,36,601,209,6011,0.059900166389351084,1.7227746419444467,enriched,High cross-weight c
GO:0003723,RNA binding,molecular_function,0.0013790084559774582,0.040486273899851016,1.3926921911050618,2.8604330707544694,78,601,556,6011,0.129783693843594,1.4031111217515173,enriched,High cross-weight c
GO:0016831,carboxy-lyase activity,molecular_function,0.0016399757021007947,0.046283117085696726,1.3345773997736388,2.785162586416765,8,601,24,6011,0.013311148086522463,3.3338879645036053,enriched,High cross-weight c
GO:0050660,flavin adenine dinucleotide binding,molecular_function,0.0016792482177038998,0.04657153794081923,1.331879420040583,2.774885103974199,10,601,35,6011,0.016638935108153077,2.857618255288804,enriched,High cross-weight c
GO:0090304,nucleic acid metabolic process,biological_process,0.00024947523983820483,0.010149969783265034,1.9935352506552797,3.6029725511838504,91,601,1248,6011,0.15141430948419302,0.7292879922351637,depleted,High cross-weight c
GO:0140513,nuclear protein-containing complex,cellular_component,1.9869805915315906e-05,0.0013382898690021596,2.873449809682083,4.701806374979716,39,601,691,6011,0.064891846921797,0.5644933311822312,depleted,High cross-weight c
GO:0008152,metabolic process,biological_process,1.920847736238068e-82,1.399599509631647e-79,78.85399621834996,81.7165070598819,94,601,3094,6011,0.15640599001663893,0.3038643846121579,depleted,Low cross-weight c
GO:0044238,primary metabolic process,biological_process,3.440064040814645e-72,2.2976761072607816e-69,68.63871119181107,71.4634334724536,72,601,2663,6011,0.11980033277870217,0.2704167481535031,depleted,Low cross-weight c
GO:0043170,macromolecule metabolic process,biological_process,5.201299707380707e-47,2.6055260721660224e-44,43.584104576712846,46.283888120747086,58,601,2028,6011,0.09650582362728785,0.28604364192486553,depleted,Low cross-weight c
GO:0071840,cellular component organization or biogenesis,biological_process,1.4914163975112362e-37,6.640945792251421e-35,34.17777006474266,36.82640108632952,63,601,1906,6011,0.1048252911813644,0.33059014968057787,depleted,Low cross-weight c
GO:0009058,biosynthetic process,biological_process,8.952344198516203e-35,3.587651937555368e-32,31.44518969743715,34.048063228463334,27,601,1299,6011,0.04492512479201331,0.20788677838706082,depleted,Low cross-weight c
GO:0016043,cellular component organization,biological_process,9.561618503679379e-34,3.4834714684995556e-31,30.45798774221968,33.01946858808764,62,601,1808,6011,0.10316139767054909,0.3429774122774727,depleted,Low cross-weight c
GO:0050794,regulation of cellular process,biological_process,1.35008936955912e-31,4.508735957090145e-29,28.345945197325147,30.869637482303705,59,601,1716,6011,0.09816971713810316,0.3438800522827145,depleted,Low cross-weight c
GO:0050789,regulation of biological process,biological_process,7.775543079262322e-31,2.4928391112115002e-28,27.60330575012351,30.109269268141635,62,601,1743,6011,0.10316139767054909,0.35576773459418853,depleted,Low cross-weight c
GO:0006139,nucleobase-containing compound metabolic process,biological_process,7.380231876366345e-28,2.27509840342601e-25,24.642999814329645,27.131929993048992,47,601,1458,6011,0.07820299500831947,0.3224130336042581,depleted,Low cross-weight c
GO:0051179,localization,biological_process,2.9039228011251044e-25,8.620348611488041e-23,22.064475170720044,24.53701493325122,52,601,1470,6011,0.08652246256239601,0.3538003554167091,depleted,Low cross-weight c
GO:0090304,nucleic acid metabolic process,biological_process,9.193727995044983e-23,2.37702354452534e-20,19.623966516544098,22.03650834939999,41,601,1248,6011,0.06821963394342762,0.3285803041938649,depleted,Low cross-weight c
GO:0051234,establishment of localization,biological_process,7.766244436742364e-22,1.9452015362653137e-19,18.71103539611019,21.10978894448045,45,601,1282,6011,0.07487520798668885,0.351072445560052,depleted,Low cross-weight c
GO:0019538,protein metabolic process,biological_process,1.0032765338419996e-20,2.297503262498179e-18,17.638743863235018,19.998579345574907,20,601,863,6011,0.033277870216306155,0.2317882709967744,depleted,Low cross-weight c
GO:0009056,catabolic process,biological_process,3.9763999355362495e-20,8.61374202251974e-18,17.064808139292,19.400509941915168,21,601,865,6011,0.03494176372712146,0.24281496157656313,depleted,Low cross-weight c
GO:0006810,transport,biological_process,5.184391527977484e-20,1.0934973183352509e-17,16.961182277677676,19.28530220775103,43,601,1207,6011,0.07154742096505824,0.3563144551954972,depleted,Low cross-weight c
GO:0019222,regulation of metabolic process,biological_process,1.5343618556188594e-19,3.153310326355169e-17,16.501233286977524,18.81407220664119,44,601,1208,6011,0.07321131447587355,0.36429901598880454,depleted,Low cross-weight c
GO:0009059,macromolecule biosynthetic process,biological_process,1.9133944188219725e-19,3.833964066714527e-17,16.416351961802434,18.718195497164636,15,601,746,6011,0.024958402662229616,0.201105842362818,depleted,Low cross-weight c
GO:0050896,response to stimulus,biological_process,1.519278524211108e-17,2.8318645050120998e-15,14.547927529984143,16.81836260109472,33,601,995,6011,0.05490848585690516,0.33171347586518285,depleted,Low cross-weight c
GO:0016070,RNA metabolic process,biological_process,5.096767922237666e-17,9.284226112894295e-15,14.032254291052562,16.292705141256537,27,601,888,6011,0.04492512479201331,0.30410464541080184,depleted,Low cross-weight c
GO:0006950,response to stress,biological_process,1.0621091426715121e-16,1.8917343952249266e-14,13.723139839808212,15.973830852723031,25,601,845,6011,0.04159733777038269,0.29590721578434365,depleted,Low cross-weight c
GO:0060255,regulation of macromolecule metabolic process,biological_process,1.1035813335204769e-16,1.922870519166657e-14,13.716049958977678,15.957195653986268,43,601,1114,6011,0.07154742096505824,0.3860606350277963,depleted,Low cross-weight c
GO:0044281,small molecule metabolic process,biological_process,4.639571347057347e-16,7.7471175722218e-14,13.11085985302002,15.333522142334596,13,601,629,6011,0.021630615640599003,0.2067116543968849,depleted,Low cross-weight c
GO:0033554,cellular response to stress,biological_process,2.114555078297705e-15,3.2592613370300203e-13,12.48688081514711,14.674780998202474,23,601,781,6011,0.03826955074875208,0.2945432388613941,depleted,Low cross-weight c
GO:0051716,cellular response to stimulus,biological_process,2.3129542189677916e-15,3.4977977481182734e-13,12.456205306182563,14.635832963271938,29,601,876,6011,0.048252911813643926,0.3311053115431663,depleted,Low cross-weight c
GO:0022607,cellular component assembly,biological_process,9.433566549514083e-15,1.374727925351916e-12,11.861783245259339,14.025324082455258,31,601,886,6011,0.051580698835274545,0.34994535067588634,depleted,Low cross-weight c
GO:0006996,organelle organization,biological_process,9.979807249688628e-15,1.4283599126116849e-12,11.845162346924958,14.00087784660892,30,601,874,6011,0.04991680532445923,0.34330654096719043,depleted,Low cross-weight c
GO:0009889,regulation of biosynthetic process,biological_process,1.1170699630491424e-14,1.54367512997222e-12,11.81144409266974,13.951919625796966,40,601,1015,6011,0.06655574043261231,0.39415424210880057,depleted,Low cross-weight c
GO:0080090,regulation of primary metabolic process,biological_process,2.96882449929836e-14,3.965854726979392e-12,11.401663198458188,13.527415474764707,41,601,1019,6011,0.06821963394342762,0.4024221978743311,depleted,Low cross-weight c
GO:0010556,regulation of macromolecule biosynthetic process,biological_process,1.0178441604168833e-13,1.2949239596414792e-11,10.887755733418793,12.992318710655374,39,601,972,6011,0.064891846921797,0.40130132906061916,depleted,Low cross-weight c
GO:0010468,regulation of gene expression,biological_process,1.187489749870172e-13,1.487145366438973e-11,10.827646577707586,12.925370130413862,37,601,942,6011,0.06156405990016639,0.39284667097653947,depleted,Low cross-weight c
GO:0048519,negative regulation of biological process,biological_process,2.777790538324172e-13,3.42522940994896e-11,10.465310335664004,12.556300505711311,25,601,756,6011,0.04159733777038269,0.3307428536213894,depleted,Low cross-weight c
GO:0006793,phosphorus metabolic process,biological_process,3.923953663831162e-13,4.694102778448771e-11,10.328447405656792,12.406276129646129,7,601,442,6011,0.011647254575707155,0.15839739197867805,depleted,Low cross-weight c
GO:0048523,negative regulation of cellular process,biological_process,5.696563499723261e-13,6.71440536033558e-11,10.172992443182924,12.24438705716685,25,601,746,6011,0.04159733777038269,0.33517640393803,depleted,Low cross-weight c
GO:0043933,protein-containing complex organization,biological_process,1.386732677256689e-12,1.610820638871357e-10,9.79295281456838,11.858007250521288,18,601,624,6011,0.029950083194675542,0.28850953538973506,depleted,Low cross-weight c
GO:0006796,phosphate-containing compound metabolic process,biological_process,1.9520078904590168e-12,2.2035694707083127e-10,9.656873253177805,11.709518431148894,7,601,425,6011,0.011647254575707155,0.1647332876578252,depleted,Low cross-weight c
GO:0048518,positive regulation of biological process,biological_process,1.9960945968623493e-12,2.22204141581274e-10,9.653247850664588,11.699818880923482,31,601,819,6011,0.051580698835274545,0.3785733586066365,depleted,Low cross-weight c
GO:0048522,positive regulation of cellular process,biological_process,5.862972160196908e-12,6.4372221731477e-10,9.191301501449413,11.23188216801912,30,601,793,6011,0.04991680532445923,0.3783731611668656,depleted,Low cross-weight c
GO:0033036,macromolecule localization,biological_process,1.2815950525576996e-11,1.3695979128333282e-09,8.863406914499325,10.892249177797789,18,601,602,6011,0.029950083194675542,0.29905307322789815,depleted,Low cross-weight c
GO:0019637,organophosphate metabolic process,biological_process,1.5100594942826296e-11,1.59251669035201e-09,8.797916007350668,10.82100594176004,6,601,386,6011,0.009983361064891847,0.15546627813747382,depleted,Low cross-weight c
GO:0051641,cellular localization,biological_process,1.7231923431883664e-11,1.7936865754097085e-09,8.746253442262876,10.763666243780559,29,601,765,6011,0.048252911813643926,0.37914804302197863,depleted,Low cross-weight c
GO:0045184,establishment of protein localization,biological_process,3.02748752036642e-11,3.071558541232514e-09,8.512641202990695,10.518917638390416,12,601,490,6011,0.019966722129783693,0.24493870759618325,depleted,Low cross-weight c
GO:0009057,macromolecule catabolic process,biological_process,6.817328342949564e-11,6.663522764480579e-09,8.176296114268494,10.16638578857494,10,601,447,6011,0.016638935108153077,0.2237508701009131,depleted,Low cross-weight c
GO:0008104,intracellular protein localization,biological_process,7.178888973781942e-11,6.849856562483603e-09,8.16431852263518,10.14394276326346,17,601,564,6011,0.028286189683860232,0.30146859253490044,depleted,Low cross-weight c
GO:0065003,protein-containing complex assembly,biological_process,8.897589188612475e-11,8.389903217262234e-09,8.07624304899864,10.050727649974512,15,601,526,6011,0.024958402662229616,0.28521855209631597,depleted,Low cross-weight c
GO:0019219,regulation of nucleobase-containing compound metabolic process,biological_process,2.0796229899140506e-10,1.894111166381945e-08,7.722594535612859,9.682015390152854,32,601,775,6011,0.05324459234608985,0.412971928506253,depleted,Low cross-weight c
GO:0033365,protein localization to organelle,biological_process,2.3418418599057013e-10,2.0855402785715772e-08,7.680781418097003,9.630442435347842,6,601,356,6011,0.009983361064891847,0.1685673689917553,depleted,Low cross-weight c
GO:2001141,regulation of RNA biosynthetic process,biological_process,4.484379318852697e-10,3.7846484421670096e-08,7.421974456115813,9.348297658985814,22,601,618,6011,0.036605657237936774,0.3560462874712588,depleted,Low cross-weight c
GO:0006355,regulation of DNA-templated transcription,biological_process,4.485859039374497e-10,3.7846484421670096e-08,7.421974456115813,9.34815437751713,22,601,617,6011,0.036605657237936774,0.3566233479047617,depleted,Low cross-weight c
GO:0051252,regulation of RNA metabolic process,biological_process,5.655592099863418e-10,4.6731516165366284e-08,7.330390128422071,9.247521920845989,26,601,673,6011,0.04326123128119801,0.38639414744618306,depleted,Low cross-weight c
GO:0043436,oxoacid metabolic process,biological_process,1.707518720626723e-09,1.3775933488210499e-07,6.86087896270901,8.767634526170404,5,601,314,6011,0.008319467554076539,0.15926216390940787,depleted,Low cross-weight c
GO:0006082,organic acid metabolic process,biological_process,1.7337812215010731e-09,1.3775933488210499e-07,6.86087896270901,8.761005705181214,5,601,316,6011,0.008319467554076539,0.1582541755302344,depleted,Low cross-weight c
GO:0055085,transmembrane transport,biological_process,2.701846380029556e-09,2.123068503523225e-07,6.673035992540478,8.568339347468724,13,601,453,6011,0.021630615640599003,0.2870234671426945,depleted,Low cross-weight c
GO:0051649,establishment of localization in cell,biological_process,3.3563541522306985e-09,2.6117649058377716e-07,6.583065918014284,8.474132219999275,29,601,693,6011,0.048252911813643926,0.4185400474917946,depleted,Low cross-weight c
GO:0010496,intercellular transport,biological_process,4.393801431363756e-09,3.3539350926076673e-07,6.474445346379631,8.357159573999857,15,601,480,6011,0.024958402662229616,0.31255199667221295,depleted,Low cross-weight c
GO:0015031,protein transport,biological_process,4.584772772078376e-09,3.466693751717753e-07,6.460084522293302,8.338682183718696,11,601,416,6011,0.018302828618968387,0.26446707410725717,depleted,Low cross-weight c
GO:0019752,carboxylic acid metabolic process,biological_process,8.109142527262984e-09,5.908616123273893e-07,6.228514224770618,8.091025066302556,5,601,299,6011,0.008319467554076539,0.16725190457375944,depleted,Low cross-weight c
GO:0006259,DNA metabolic process,biological_process,9.012629272524712e-09,6.50776789362933e-07,6.186567945027371,8.045148492930878,15,601,474,6011,0.024958402662229616,0.3165083510604688,depleted,Low cross-weight c
GO:0009892,negative regulation of metabolic process,biological_process,9.387269880043101e-09,6.717765007905844e-07,6.172775192151805,8.027460696171786,20,601,548,6011,0.033277870216306155,0.3650242296901757,depleted,Low cross-weight c
GO:0072594,establishment of protein localization to organelle,biological_process,1.1560910427631199e-08,8.187916345552999e-07,6.086826603094328,7.937007963655346,6,601,317,6011,0.009983361064891847,0.18930594120209746,depleted,Low cross-weight c
GO:0022402,cell cycle process,biological_process,1.1645944646201395e-08,8.187916345552999e-07,6.086826603094328,7.933825278448019,24,601,603,6011,0.03993344425956739,0.3980761748661021,depleted,Low cross-weight c
GO:0006396,RNA processing,biological_process,1.3214015264922605e-08,9.130201064513334e-07,6.039519658364151,7.878965195827396,19,601,529,6011,0.03161397670549085,0.35922800373668334,depleted,Low cross-weight c
GO:0006520,amino acid metabolic process,biological_process,2.325438652490469e-08,1.5795246440433144e-06,5.801473593761029,7.6334951131450675,1,601,200,6011,0.0016638935108153079,0.05000831946755408,depleted,Low cross-weight c
GO:0009893,positive regulation of metabolic process,biological_process,3.927985248147294e-08,2.645613593605089e-06,5.577473586610942,7.405830151908575,25,601,601,6011,0.04159733777038269,0.4160425912442103,depleted,Low cross-weight c
GO:0016192,vesicle-mediated transport,biological_process,4.146228565163947e-08,2.7693351624824197e-06,5.557624480004497,7.382346760647036,12,601,404,6011,0.019966722129783693,0.29707912554982624,depleted,Low cross-weight c
