GO_id,term,namespace,n_annotated,n_background,mean_c_ann,mean_c_all,rank_biserial,U_stat,p_two,direction,p_fdr,neg_log10_fdr,neg_log10_p
GO:0007009,plasma membrane organization,biological_process,13,6011,0.8095036615384615,0.7859632289632339,0.08313027419396213,42228.0,0.6041348628863702,high_c,0.8281881216481964,0.08187100269096598,0.21886610166119647
GO:1990467,NuA3a histone acetyltransferase complex,cellular_component,5,6011,0.76821381,0.7859632289632339,-0.13273393273393275,13022.0,0.6074681741334649,low_c,0.8281881216481964,0.08187100269096598,0.21647647025686106
GO:0006401,RNA catabolic process,biological_process,155,6011,0.8074259475483871,0.7859632289632339,-0.024235413361537117,442841.0,0.6060215817810393,low_c,0.8281881216481964,0.08187100269096598,0.21751190936256035
GO:0031501,mannosyltransferase complex,cellular_component,18,6011,0.7807088783333334,0.7859632289632339,-0.07136103231547919,50088.0,0.6006284051386124,low_c,0.8281881216481964,0.08187100269096598,0.22139413283758963
GO:0048284,organelle fusion,biological_process,93,6011,0.8178791406451612,0.7859632289632339,0.03129144908734793,283798.0,0.6040829832434851,high_c,0.8281881216481964,0.08187100269096598,0.21890339798605069
GO:0030234,enzyme regulator activity,molecular_function,328,6011,0.8036752268292683,0.7859632289632339,-0.01672832538636837,916421.0,0.6099319447298982,low_c,0.8288818736072975,0.08150735762333079,0.21471862019762059
GO:0034657,GID complex,cellular_component,8,6011,0.7999779625000001,0.7859632289632339,-0.10257371314342834,21549.0,0.615647604817396,low_c,0.8313203326196685,0.08023159729608907,0.2106678058156068
GO:0072546,EMC complex,cellular_component,7,6011,0.7964809171428572,0.7859632289632339,-0.10983154087751024,18706.0,0.6150575001674783,low_c,0.8313203326196685,0.08023159729608907,0.21108428123576506
GO:0035267,NuA4 histone acetyltransferase complex,cellular_component,17,6011,0.8084764952941177,0.7859632289632339,0.06869614712751959,54449.0,0.6242869843308435,high_c,0.8336762508990151,0.07900257015993636,0.20461571951724178
GO:0061617,MICOS complex,cellular_component,5,6011,0.756870834,0.7859632289632339,-0.1268731268731269,13110.0,0.6234240839431009,low_c,0.8336762508990151,0.07900257015993636,0.2052164241933562
GO:0003682,chromatin binding,molecular_function,148,6011,0.7967590235135136,0.7859632289632339,-0.02347290152168202,423678.0,0.6252571881742612,low_c,0.8336762508990151,0.07900257015993636,0.20394130676823638
GO:0048188,Set1C/COMPASS complex,cellular_component,8,6011,0.7952832087500001,0.7859632289632339,-0.10132433783108441,21579.0,0.6199563354242059,low_c,0.8336762508990151,0.07900257015993636,0.2076388975212856
GO:0016514,SWI/SNF complex,cellular_component,15,6011,0.8208329019999999,0.7859632289632339,0.0710807204803201,48166.5,0.6339927619983925,high_c,0.8400404096478701,0.07569982195601097,0.19791570022883764
GO:0001403,invasive growth in response to glucose limitation,biological_process,43,6011,0.8144136918604652,0.7859632289632339,0.042116092025687335,133716.0,0.6336832326855983,high_c,0.8400404096478701,0.07569982195601097,0.19812778419314556
GO:0036396,RNA N6-methyladenosine methyltransferase complex,cellular_component,5,6011,0.771212834,0.7859632289632339,-0.12201132201132203,13183.0,0.6367961364833122,low_c,0.8411263609623812,0.07513875598998325,0.1959995801778438
GO:0005686,U2 snRNP,cellular_component,17,6011,0.7835862023529412,0.7859632289632339,-0.06392667176980904,47692.0,0.6485526211341639,low_c,0.8421740550850431,0.07459814205011658,0.18805478112027496
GO:0006997,nucleus organization,biological_process,55,6011,0.8033034567272729,0.7859632289632339,-0.03597289211795596,157898.0,0.6455994626888648,low_c,0.8421740550850431,0.07459814205011658,0.19003683973480598
