gene,cross_weight,iaa_mean_sens,iaa_breadth,c_group
YJL077W-B,0.30428532,0.36859557,4.0,low_c
YJL078C,0.8974402,0.41314644,8.0,high_c
YJL079C,0.8522519,0.51640356,18.0,mid
YJL080C,0.84635687,0.27234274,0.0,mid
YJL081C,0.80509347,0.13026874,0.0,mid
YJL082W,0.7530406,0.41669145,12.0,mid
YJL083W,0.8592899,0.30164564,0.0,mid
YJL084C,0.78473586,0.35179707,1.0,mid
YJL085W,0.7592555,0.26365203,0.0,mid
YJL086C,0.3820416,0.21606025,5.0,mid
YJL087C,0.6357487,0.28845754,0.0,mid
YJL088W,0.74585855,0.9857859,47.0,mid
YJL089W,0.78802735,0.32972848,4.0,mid
YJL090C,0.76762056,0.3362989,2.0,mid
YJL091C,0.52762485,0.25468212,1.0,mid
YJL092W,0.85456663,0.2684699,0.0,mid
YJL093C,0.73109937,0.18768683,1.0,mid
YJL094C,0.6190037,0.31039235,1.0,mid
YJL095W,0.78745985,0.23416674,0.0,mid
YJL096W,0.7630154,0.29177013,2.0,mid
YJL097W,0.7186416,0.19721085,1.0,mid
YJL098W,0.68343055,0.44251767,7.0,mid
YJL099W,0.6784989,0.22389309,0.0,mid
YJL100W,0.79695153,0.38479143,11.0,mid
YJL101C,0.75790244,0.57660484,27.0,mid
YJL102W,0.768148,0.30379492,2.0,mid
YJL103C,0.7467442,0.5099977,17.0,mid
YJL104W,0.7998342,0.44198444,7.0,mid
YJL105W,0.86174417,0.48605853,15.0,mid
YJL106W,0.5343652,0.36601567,5.0,mid
YJL107C,0.7193032,0.4255153,5.0,mid
YJL108C,0.68870866,0.4030477,13.0,mid
YJL109C,0.57036906,0.33627683,2.0,mid
YJL110C,0.767701,0.26260918,0.0,mid
YJL111W,0.89286447,0.1305346,0.0,high_c
YJL112W,0.78486335,0.21732229,0.0,mid
YJL115W,0.80117947,0.44954297,6.0,mid
YJL116C,0.79691637,0.9527708,41.0,mid
YJL117W,0.87055594,0.23192152,3.0,mid
YJL118W,0.7594156,0.30788568,5.0,mid
YJL119C,0.25510225,0.4604205,9.0,low_c
YJL120W,0.35198134,0.45268437,5.0,low_c
YJL121C,0.90987945,0.31040516,0.0,high_c
YJL122W,0.87119627,0.43055886,14.0,mid
YJL123C,0.8461635,0.17578545,0.0,mid
YJL124C,0.80195326,0.17485698,0.0,mid
YJL125C,0.8520541,0.29447478,3.0,mid
YJL126W,0.791022,0.26996404,0.0,mid
YJL127C,0.7732154,0.24006282,0.0,mid
YJL127C-B,0.5884603,0.26122344,2.0,mid
YJL127W-A,0.42241704,0.5518643,9.0,mid
YJL128C,0.8175771,0.24746946,0.0,mid
YJL129C,0.61223495,0.23633434,0.0,mid
YJL130C,0.76633334,0.30085436,0.0,mid
YJL131C,0.86288285,0.22714311,0.0,mid
YJL132W,0.6815113,0.44317418,13.0,mid
YJL133C-A,0.7618606,0.46939874,11.0,mid
YJL133W,0.79600614,0.31473622,0.0,mid
YJL134W,0.6727095,0.16957216,0.0,mid
YJL135W,0.38516107,0.40597272,11.0,mid
YJL136C,0.795341,0.39014938,4.0,mid
YJL136W-A,0.2329906,0.62209487,34.0,low_c
YJL137C,0.6999708,0.19979878,0.0,mid
YJL138C,0.7578254,0.28354567,1.0,mid
YJL139C,0.69089395,0.22810811,0.0,mid
YJL140W,0.7935442,0.21443178,0.0,mid
YJL141C,0.552269,0.39253756,10.0,mid
YJL142C,0.7048249,0.31050992,4.0,mid
YJL143W,0.8128819,0.2736537,1.0,mid
YJL144W,0.7053964,0.85632265,46.0,mid
YJL145W,0.83642495,0.34493864,1.0,mid
YJL146W,0.77226365,0.32497236,1.0,mid
YJL147C,0.7569958,0.22226629,0.0,mid
YJL148W,0.75307244,0.4092288,10.0,mid
YJL149W,0.66461045,0.37738952,2.0,mid
YJL150W,0.24388511,0.49993902,16.0,low_c
YJL151C,0.73380923,0.2887725,0.0,mid
YJL152W,0.2642157,0.7515507,32.0,low_c
YJL153C,0.8477552,1.3089706,65.0,mid
YJL154C,0.8331844,0.16217919,0.0,mid
YJL155C,0.74384516,0.26982933,1.0,mid
YJL156C,0.7633912,0.2970675,0.0,mid
YJL156W-A,0.46167043,0.36725482,6.0,mid
YJL157C,0.7200432,0.5024385,17.0,mid
YJL158C,0.87846553,0.27483687,5.0,mid
YJL159W,0.8110213,0.30902535,4.0,mid
YJL160C,0.79220665,0.37696382,9.0,mid
YJL161W,0.7047847,0.69300306,31.0,mid
YJL162C,0.8948963,0.28533202,0.0,high_c
YJL163C,0.60450464,0.40842673,11.0,mid
YJL164C,0.67337435,0.5013702,14.0,mid
YJL165C,0.6819363,0.23825526,0.0,mid
YJL166W,0.6571614,0.39071697,12.0,mid
YJL167W,0.9115891,0.22765964,5.0,high_c
YJL168C,0.6432146,0.32178327,1.0,mid
YJL169W,0.5760365,0.3652977,7.0,mid
YJL170C,0.7768592,0.323587,5.0,mid
YJL171C,0.73302335,0.2831063,3.0,mid
YJL172W,0.8613983,0.29000416,0.0,mid
YJL173C,0.8504745,0.41912055,11.0,mid
YJL174W,0.8684777,0.15315329,3.0,mid
YJL175W,0.4444612,0.3761885,7.0,mid
YJL176C,0.76643515,0.22109722,1.0,mid
YJL177W,0.8831822,0.32420552,3.0,mid
YJL178C,0.8839546,0.1900803,1.0,mid
YJL179W,0.70188636,0.33249804,1.0,mid
YJL180C,0.81447834,0.16058776,0.0,mid
YJL181W,0.8364696,0.28832117,1.0,mid
YJL182C,0.5325888,0.20839907,5.0,mid
YJL183W,0.8179523,0.23651949,1.0,mid
YJL184W,0.81435955,0.27847207,2.0,mid
YJL185C,0.5463065,0.22896999,2.0,mid
YJL186W,0.88299584,0.16762689,0.0,mid
YJL187C,0.7584831,0.3644544,7.0,mid
YJL188C,0.11778246,0.3656432,5.0,low_c
YJL189W,0.6496055,0.45669013,14.0,mid
YJL190C,0.9129951,0.3931796,12.0,high_c
YJL191W,0.51475143,0.3420587,8.0,mid
YJL192C,0.7131872,0.1650935,0.0,mid
YJL193W,0.52752876,0.35882175,4.0,mid
YJL194W,0.836002,0.4258299,2.0,mid
YJL195C,0.46509883,0.2872931,4.0,mid
YJL196C,0.61510545,0.32457745,3.0,mid
YJL197C-A,0.6221449,0.34533924,5.0,mid
YJL197W,0.61647826,0.22435936,0.0,mid
YJL198W,0.74327165,0.3418872,3.0,mid
YJL199C,0.7339902,0.29886156,0.0,mid
YJL200C,0.74130964,0.6382712,29.0,mid
YJL201W,0.7878239,0.27962393,0.0,mid
YJL202C,0.32815492,0.5084225,9.0,low_c
YJL203W,0.7047874,0.15298654,0.0,mid
YJL204C,0.5789128,0.27291012,0.0,mid
YJL205C,0.4043971,0.3883296,4.0,mid
YJL206C,0.7281311,0.2516722,0.0,mid
YJL207C,0.7464685,0.24251531,0.0,mid
YJL208C,0.87513417,0.35042378,6.0,mid
YJL209W,0.75799483,0.22345285,0.0,mid
YJL210W,0.79955834,0.30053514,1.0,mid
YJL211C,0.607413,0.5112034,19.0,mid
YJL212C,0.8520598,0.587289,19.0,mid
YJL213W,0.82052076,0.5429447,20.0,mid
YJL214W,0.7724065,0.416164,11.0,mid
YJL215C,0.45380083,0.5337743,17.0,mid
YJL216C,0.8826348,0.30700743,1.0,mid
YJL217W,0.7121213,0.42778555,8.0,mid
YJL218W,0.80919313,0.37411013,5.0,mid
YJL219W,0.90082204,0.1587648,0.0,high_c
YJL220W,0.6156775,0.02038124,0.0,mid
YJL221C,0.8970371,0.04133328,0.0,high_c
YJL222W,0.6172861,0.11561692,0.0,mid
YJL222W-A,0.52969426,0.0,0.0,mid
YJL222W-B,0.58247113,0.0,0.0,mid
YJL223C,0.8652285,0.0,0.0,mid
YJL225C,0.6676634,0.16683038,0.0,mid
YJL225W-A,0.5828571,0.0,0.0,mid
YJR001W,0.44316208,0.16445343,0.0,mid
YJR002W,0.7532388,0.30267885,2.0,mid
YJR003C,0.7405177,0.27472746,1.0,mid
YJR004C,0.85784394,0.8447091,44.0,mid
YJR005C-A,0.64788723,2.4595582,95.0,mid
YJR005W,0.66077477,0.3244788,1.0,mid
YJR006W,0.8567033,0.21262753,1.0,mid
YJR007W,0.89589876,0.17796835,0.0,high_c
YJR008W,0.8148133,0.5109373,17.0,mid
YJR009C,0.92150676,0.40248135,8.0,high_c
YJR010C-A,0.5878114,0.36415535,1.0,mid
YJR010W,0.9264599,0.3520849,4.0,high_c
YJR011C,0.7614341,0.2813181,2.0,mid
YJR012C,0.513851,0.25715938,4.0,mid
YJR013W,0.58177346,0.13159752,0.0,mid
YJR014W,0.69592327,0.3081382,0.0,mid
YJR015W,0.6801571,0.20098113,0.0,mid
YJR016C,0.8687874,0.55331224,27.0,mid
YJR017C,0.6244119,0.25241065,1.0,mid
YJR018W,0.26417607,0.624233,16.0,low_c
YJR019C,0.82446414,0.2904913,4.0,mid
YJR020W,0.4291674,0.4330454,6.0,mid
YJR021C,0.6532979,0.18120426,0.0,mid
YJR022W,0.7425518,0.2844845,0.0,mid
YJR023C,0.25377196,0.27781397,5.0,low_c
YJR024C,0.7122032,0.29571447,2.0,mid
YJR025C,0.75106305,0.5078431,18.0,mid
YJR030C,0.47362423,0.4113577,5.0,mid
YJR031C,0.7457902,0.25987107,0.0,mid
YJR032W,0.78447604,0.16561383,0.0,mid
YJR033C,0.750378,0.24581152,0.0,mid
YJR034W,0.68584096,0.3181494,0.0,mid
YJR035W,0.73306084,0.23802118,0.0,mid
YJR036C,0.70390725,0.39510736,7.0,mid
YJR037W,0.57692975,0.2983267,6.0,mid
YJR038C,0.47040558,0.5364262,12.0,mid
YJR039W,0.61204857,0.29537612,2.0,mid
YJR040W,0.8147607,0.19097409,0.0,mid
YJR041C,0.5931128,0.32838663,2.0,mid
YJR042W,0.69332784,0.20001335,0.0,mid
YJR043C,0.87603885,0.20926371,1.0,mid
YJR044C,0.89945847,0.27198443,0.0,high_c
YJR045C,0.84496015,0.27165246,1.0,mid
YJR046W,0.65995777,0.24011008,1.0,mid
YJR047C,0.8265679,1.13197,67.0,mid
YJR048W,0.87024075,0.9028483,53.0,mid
YJR049C,0.86450636,0.09857418,0.0,mid
YJR050W,0.50205654,0.22141968,0.0,mid
YJR051W,0.7868681,0.19356087,0.0,mid
YJR052W,0.6314131,0.2216541,0.0,mid
YJR053W,0.80559134,0.34850496,1.0,mid
YJR054W,0.7102794,0.29619005,1.0,mid
YJR055W,0.5990769,0.23750624,1.0,mid
YJR056C,0.6238888,0.18170322,0.0,mid
YJR057W,0.80103636,0.27235675,0.0,mid
YJR058C,0.8234516,0.22326186,0.0,mid
YJR059W,0.6121243,0.34236878,4.0,mid
YJR060W,0.76374316,0.19962335,0.0,mid
YJR061W,0.6617973,0.40369615,6.0,mid
YJR062C,0.82784665,0.24427718,0.0,mid
YJR063W,0.8069444,0.27246833,2.0,mid
YJR064W,0.87796134,0.18676335,1.0,mid
YJR065C,0.9088537,0.21959375,0.0,high_c
YJR066W,0.5276584,0.25662038,1.0,mid
YJR067C,0.59511775,0.3275733,2.0,mid
YJR068W,0.8349645,0.13318276,0.0,mid
YJR069C,0.67701966,0.21431772,0.0,mid
YJR070C,0.79469335,0.41971675,5.0,mid
YJR071W,0.23033978,0.38646713,5.0,low_c
YJR072C,0.8670874,0.32648218,3.0,mid
YJR073C,0.8676899,0.5396231,13.0,mid
YJR074W,0.32696924,0.25851747,4.0,low_c
YJR075W,0.78417563,0.1890076,0.0,mid
YJR076C,0.8045608,0.1963654,0.0,mid
YJR077C,0.9004727,0.2382478,3.0,high_c
YJR078W,0.7067219,0.4321446,12.0,mid
YJR079W,0.5133316,0.48902383,10.0,mid
YJR080C,0.66647416,0.15553148,0.0,mid
YJR082C,0.6060225,0.14663947,0.0,mid
YJR083C,0.83129025,0.27037227,0.0,mid
YJR084W,0.5525903,0.15943953,0.0,mid
YJR085C,0.6946927,0.39248013,7.0,mid
YJR086W,0.76056194,0.4551265,13.0,mid
YJR087W,0.2895009,0.5338223,11.0,low_c
YJR088C,0.745153,0.18501179,1.0,mid
YJR089W,0.70896184,0.28475112,0.0,mid
YJR090C,0.70252067,0.33126897,1.0,mid
YJR091C,0.7172539,0.2951904,0.0,mid
YJR092W,0.78319,0.26139835,3.0,mid
YJR093C,0.7970479,0.21952854,1.0,mid
YJR094C,0.68640894,0.39678827,4.0,mid
YJR094W-A,0.576499,0.4353463,19.0,mid
YJR095W,0.78188545,0.6107517,25.0,mid
YJR096W,0.73695374,0.41433844,6.0,mid
YJR097W,0.82616407,0.4674085,9.0,mid
YJR098C,0.7140905,0.23242277,2.0,mid
YJR099W,0.81566614,0.20110038,1.0,mid
YJR100C,0.83607143,0.2340701,1.0,mid
YJR101W,0.72072583,0.24783963,0.0,mid
YJR102C,0.72948605,0.16658448,0.0,mid
YJR103W,0.8754374,0.30788195,4.0,mid
YJR104C,0.88468605,0.4202984,8.0,mid
YJR105W,0.9037087,0.19040897,0.0,high_c
YJR106W,0.6824404,0.327157,4.0,mid
YJR107W,0.568438,0.3184122,1.0,mid
YJR108W,0.440382,0.3819421,7.0,mid
YJR109C,0.81525177,0.6693494,28.0,mid
YJR110W,0.8529292,0.27419794,1.0,mid
YJR111C,0.76980686,0.44332817,13.0,mid
YJR112W,0.59447306,0.291048,5.0,mid
YJR112W-A,0.8038194,0.24305204,0.0,mid
YJR113C,0.84185994,0.23017365,0.0,mid
YJR114W,0.4948681,0.37313488,6.0,mid
YJR115W,0.78683805,0.39382064,4.0,mid
YJR116W,0.8316,0.26256067,1.0,mid
YJR117W,0.7717821,0.18473187,0.0,mid
YJR118C,0.7700166,0.25405192,1.0,mid
YJR119C,0.80943877,0.38980716,2.0,mid
YJR120W,0.47806808,0.65427643,28.0,mid
YJR121W,0.84943336,0.25057045,4.0,mid
YJR122W,0.83736336,0.44763905,15.0,mid
YJR123W,0.8816813,0.2956434,4.0,mid
YJR124C,0.5880858,0.22994256,1.0,mid
YJR125C,0.86507845,0.1987409,1.0,mid
YJR126C,0.8310082,0.27606755,4.0,mid
YJR127C,0.68040836,0.4557024,8.0,mid
YJR128W,0.44056186,0.4120687,7.0,mid
YJR129C,0.696178,0.28068355,1.0,mid
YJR130C,0.8031096,0.4075555,17.0,mid
YJR131W,0.6937284,0.24375588,0.0,mid
YJR132W,0.74650735,0.26370302,2.0,mid
YJR133W,0.85849345,0.41062647,8.0,mid
YJR134C,0.68273187,0.17816612,1.0,mid
YJR135C,0.7445112,0.26524818,0.0,mid
YJR135W-A,0.61538017,0.34231746,3.0,mid
YJR136C,0.5287232,0.16946569,0.0,mid
YJR137C,0.7204745,0.39420688,4.0,mid
YJR138W,0.80379415,0.24150686,0.0,mid
YJR139C,0.79564303,0.22960673,6.0,mid
YJR140C,0.68044394,0.18715583,0.0,mid
YJR140W-A,0.46071914,0.5784807,10.0,mid
YJR141W,0.71660143,0.34790647,5.0,mid
YJR142W,0.65114564,0.20889802,0.0,mid
YJR143C,0.704087,0.25760573,1.0,mid
YJR144W,0.62939054,0.2010278,0.0,mid
YJR145C,0.59760493,0.36843944,10.0,mid
YJR146W,0.44343776,0.59481317,18.0,mid
YJR147W,0.87093514,0.4248937,4.0,mid
YJR148W,0.8425487,0.68478256,28.0,mid
YJR149W,0.768794,0.35887563,6.0,mid
YJR150C,0.872049,0.27844185,9.0,mid
YJR151C,0.8587554,0.5525552,23.0,mid
YJR151W-A,0.71059185,0.4802941,23.0,mid
YJR152W,0.8256526,0.37599903,3.0,mid
YJR153W,0.75828224,0.49792257,15.0,mid
YJR154W,0.70230037,0.50134355,16.0,mid
YJR155W,0.30655962,0.46445513,7.0,low_c
YJR156C,0.8952032,0.33321816,3.0,high_c
YJR157W,0.8125493,0.21934335,0.0,mid
YJR158W,0.87600446,0.0016284197,0.0,mid
YJR159W,0.7796331,0.08883745,1.0,mid
YJR160C,0.72813827,0.14557588,0.0,mid
YJR161C,0.73989975,0.27675337,4.0,mid
YJR162C,0.6730885,0.025354467,0.0,mid
YKL001C,0.7595813,0.29125372,4.0,mid
YKL002W,0.8674982,0.27128464,1.0,mid
YKL003C,0.8500466,0.25292054,1.0,mid
YKL004W,0.7104605,0.2843862,2.0,mid
YKL005C,0.7014764,0.1857571,0.0,mid
YKL006C-A,0.6783217,0.3092742,6.0,mid
YKL006W,0.7358612,0.38258755,10.0,mid
YKL007W,0.89413714,0.25661552,0.0,high_c
YKL008C,0.785171,0.34802273,3.0,mid
YKL009W,0.8567416,0.40712517,10.0,mid
YKL010C,0.5154068,0.2145112,0.0,mid
YKL011C,0.5839366,0.31847253,3.0,mid
YKL012W,0.8486304,0.20016456,0.0,mid
YKL013C,0.8962615,0.21584135,1.0,high_c
YKL014C,0.82054096,0.3137372,2.0,mid
YKL015W,0.81200415,0.29599097,0.0,mid
YKL016C,0.8905555,0.33019316,2.0,mid
YKL017C,0.7068715,0.2561281,0.0,mid
YKL018C-A,0.55588835,0.31443188,0.0,mid
YKL018W,0.7837796,0.24025227,0.0,mid
YKL019W,0.7760029,0.18467523,0.0,mid
YKL020C,0.86084014,0.40009406,3.0,mid
YKL021C,0.7794267,0.25050685,1.0,mid
YKL022C,0.6052843,0.27263492,1.0,mid
YKL023C-A,0.88568485,0.58533615,19.0,mid
YKL023W,0.8169875,0.17056061,0.0,mid
YKL024C,0.8404279,0.3203253,4.0,mid
YKL025C,0.83783406,0.2642118,0.0,mid
YKL026C,0.5496756,0.4739475,17.0,mid
YKL027W,0.7866822,0.2562579,0.0,mid
YKL028W,0.8459055,0.16858453,1.0,mid
YKL029C,0.861526,0.5795493,27.0,mid
YKL030W,0.18673053,0.39619368,5.0,low_c
YKL031W,0.30343544,0.32802403,5.0,low_c
YKL032C,0.8439956,0.2311821,0.0,mid
YKL033W,0.7294348,0.2913265,1.0,mid
YKL033W-A,0.836613,0.3337169,3.0,mid
YKL034W,0.83043045,0.27027884,0.0,mid
YKL035W,0.9380926,0.37227234,9.0,high_c
YKL036C,0.35347274,0.516157,10.0,low_c
YKL037W,0.31316,0.49088296,16.0,low_c
YKL038W,0.7417821,0.2542604,0.0,mid
YKL039W,0.7748257,0.2548459,0.0,mid
YKL040C,0.91565025,0.24933481,1.0,high_c
YKL041W,0.7352186,0.24533519,1.0,mid
YKL042W,0.85267913,0.2958509,3.0,mid
YKL043W,0.7741499,0.48157322,9.0,mid
YKL044W,0.6753072,0.5025167,17.0,mid
YKL045W,0.82630086,0.26522577,4.0,mid
YKL046C,0.9290713,0.21439356,2.0,high_c
YKL047W,0.62040925,0.23021513,1.0,mid
YKL048C,0.7280094,0.3330164,2.0,mid
YKL049C,0.5962584,0.28301725,3.0,mid
YKL050C,0.7564044,0.30972826,0.0,mid
YKL051W,0.8261821,0.6673991,29.0,mid
YKL052C,0.7537162,0.2072631,0.0,mid
YKL053C-A,0.4521161,0.36850652,4.0,mid
YKL053W,0.22941038,0.41500315,6.0,low_c
YKL054C,0.7285437,0.24181327,0.0,mid
YKL055C,0.43829593,0.3338902,5.0,mid
YKL056C,0.8807811,0.2964138,2.0,mid
YKL057C,0.7752548,0.29259992,0.0,mid
YKL058W,0.8658547,0.23220234,1.0,mid
YKL059C,0.8655245,0.19339731,1.0,mid
YKL060C,0.85661674,0.3230071,5.0,mid
YKL061W,0.48395586,0.21935098,1.0,mid
YKL062W,0.5337257,0.7229078,35.0,mid
YKL063C,0.78624135,0.19244242,0.0,mid
YKL064W,0.7661882,0.23946632,0.0,mid
YKL065C,0.6364436,0.28257632,1.0,mid
YKL065W-A,0.6367498,0.38427067,10.0,mid
YKL066W,0.5180402,0.3276151,3.0,mid
YKL067W,0.8417518,0.33305404,0.0,mid
YKL068W,0.5267772,0.27134624,0.0,mid
YKL068W-A,0.7528705,0.3898931,7.0,mid
YKL069W,0.8151868,0.20006782,2.0,mid
YKL070W,0.49711767,0.836847,34.0,mid
YKL071W,0.55311614,0.89396745,38.0,mid
YKL072W,0.70308214,0.25977015,1.0,mid
YKL073W,0.7934278,0.29949525,4.0,mid
YKL074C,0.855882,0.2940904,1.0,mid
YKL075C,0.63955706,0.2687218,0.0,mid
YKL076C,0.4488453,0.4668363,9.0,mid
YKL077W,0.8671591,0.18845554,0.0,mid
YKL078W,0.6476882,0.5501681,21.0,mid
YKL079W,0.83504546,0.20871753,0.0,mid
YKL080W,0.79668045,0.186507,1.0,mid
YKL081W,0.9200871,0.29896772,4.0,high_c
YKL082C,0.7620397,0.45915443,10.0,mid
YKL083W,0.23934147,0.5888764,14.0,low_c
YKL084W,0.614655,0.36696056,4.0,mid
YKL085W,0.8502651,0.38323668,7.0,mid
YKL086W,0.6749283,1.7869326,84.0,mid
YKL087C,0.84231615,0.47379687,7.0,mid
YKL088W,0.81699127,0.1881922,0.0,mid
YKL089W,0.7695131,0.31265646,1.0,mid
YKL090W,0.78566176,0.20860083,0.0,mid
YKL091C,0.7893229,0.41838127,7.0,mid
YKL092C,0.79309237,0.23485804,0.0,mid
YKL093W,0.768203,0.54713184,20.0,mid
YKL094W,0.8497274,0.18445967,0.0,mid
YKL095W,0.8404195,0.2717849,0.0,mid
YKL096C-B,0.24380164,0.63726825,18.0,low_c
YKL096W,0.87290376,0.5214776,10.0,mid
YKL096W-A,0.7744289,0.58746123,19.0,mid
YKL097C,0.29467937,0.23326313,0.0,low_c
YKL098W,0.61784065,0.18041272,0.0,mid
YKL099C,0.6048196,0.42496705,14.0,mid
YKL100C,0.74123836,0.31483367,0.0,mid
YKL100W-A,0.6142663,0.2996689,10.0,mid
YKL101W,0.74967134,0.27979347,1.0,mid
YKL102C,0.45499027,0.4313982,10.0,mid
YKL103C,0.9571439,0.5613062,28.0,high_c
YKL104C,0.9089312,0.34705198,7.0,high_c
YKL105C,0.758709,0.23048101,0.0,mid
YKL106C-A,0.43142053,0.47607478,12.0,mid
YKL106W,0.8408569,0.23295097,0.0,mid
YKL107W,0.6437312,0.41207585,9.0,mid
YKL108W,0.8326539,0.29253045,0.0,mid
YKL109W,0.8081066,0.8631629,51.0,mid
YKL110C,0.62367886,0.22230737,1.0,mid
YKL111C,0.36026472,0.335875,5.0,mid
YKL112W,0.6874728,0.20730108,2.0,mid
YKL113C,0.85799223,0.25758588,4.0,mid
YKL114C,0.8649693,0.20154719,0.0,mid
YKL115C,0.51817095,0.33681965,9.0,mid
YKL116C,0.85105443,0.3040838,1.0,mid
YKL117W,0.887666,0.28518453,0.0,mid
YKL118W,0.22376214,0.47679102,7.0,low_c
YKL119C,0.59432495,0.32690024,2.0,mid
YKL120W,0.82922226,0.6589004,28.0,mid
YKL121W,0.73981583,0.402705,10.0,mid
YKL122C,0.8185688,0.35557878,2.0,mid
YKL123W,0.8018684,0.176569,4.0,mid
YKL124W,0.6846584,0.29165593,1.0,mid
YKL125W,0.7496527,0.26329198,1.0,mid
YKL126W,0.8041079,0.26443425,1.0,mid
YKL127W,0.8947105,0.21002989,1.0,high_c
YKL128C,0.7645714,0.2317411,0.0,mid
YKL129C,0.7316636,0.33495837,4.0,mid
YKL130C,0.7604001,0.19866301,0.0,mid
YKL131W,0.5806179,0.32935455,5.0,mid
YKL132C,0.65626967,0.28427333,2.0,mid
YKL133C,0.7215308,0.3031478,1.0,mid
YKL134C,0.7252448,0.26259172,0.0,mid
YKL135C,0.8321057,0.23634678,1.0,mid
YKL136W,0.36992395,0.42870837,4.0,mid
YKL137W,0.8095932,0.22466365,0.0,mid
YKL138C,0.84750116,0.21806401,0.0,mid
YKL138C-A,0.788065,0.23065193,0.0,mid
YKL139W,0.7860393,0.2771466,0.0,mid
YKL140W,0.78386545,0.25533688,1.0,mid
YKL141W,0.87770116,0.39363292,10.0,mid
YKL142W,0.65321445,0.3796348,1.0,mid
YKL143W,0.86429423,0.4756776,14.0,mid
YKL144C,0.85694027,0.2623655,2.0,mid
YKL145W,0.9359757,0.16486014,0.0,high_c
YKL145W-A,0.76722884,0.0,0.0,mid
YKL146W,0.7252541,0.1728128,0.0,mid
YKL147C,0.45283583,0.34027115,6.0,mid
YKL148C,0.8219453,0.6176127,29.0,mid
YKL149C,0.5115574,0.22059,0.0,mid
YKL150W,0.8207603,0.434306,11.0,mid
YKL151C,0.79321694,0.49107155,15.0,mid
YKL152C,0.8614034,0.34216252,2.0,mid
YKL153W,0.22775385,0.50934523,10.0,low_c
YKL154W,0.8669555,0.21398857,1.0,mid
YKL155C,0.7715329,0.18614534,0.0,mid
YKL156C-A,0.21472596,0.71997815,26.0,low_c
YKL156W,0.681353,0.3972782,12.0,mid
YKL157W,0.78734004,0.27146816,0.0,mid
YKL159C,0.6820423,0.18071006,0.0,mid
YKL160W,0.7624644,0.17695987,1.0,mid
YKL161C,0.8452473,0.3493645,8.0,mid
YKL162C,0.6193942,0.30867863,0.0,mid
YKL162C-A,0.589213,0.53512436,12.0,mid
YKL163W,0.793378,0.75856894,26.0,mid
YKL164C,0.8249111,0.34174848,7.0,mid
YKL165C,0.8832657,0.36510253,5.0,mid
YKL165C-A,0.6691207,0.40338555,6.0,mid
YKL166C,0.87725234,0.20563772,0.0,mid
YKL167C,0.8488396,0.3178976,1.0,mid
YKL168C,0.6757297,0.25601047,2.0,mid
YKL169C,0.30459407,0.43004364,6.0,low_c
YKL170W,0.82233596,0.20215793,0.0,mid
YKL171W,0.72474813,0.33671787,1.0,mid
YKL172W,0.8155247,0.34993416,5.0,mid
YKL173W,0.48689178,0.21730703,0.0,mid
YKL174C,0.71510464,0.19407512,0.0,mid
YKL175W,0.8727039,0.57359976,23.0,mid
YKL176C,0.7132536,0.2688395,0.0,mid
YKL177W,0.5923843,0.5127498,9.0,mid
YKL178C,0.8610457,0.5994822,22.0,mid
YKL179C,0.78163505,0.22070377,1.0,mid
YKL180W,0.91740376,0.29060602,7.0,high_c
YKL181W,0.85213345,0.24741247,3.0,mid
YKL182W,0.82014054,0.30287102,6.0,mid
YKL183C-A,0.21661319,0.44217622,5.0,low_c
YKL183W,0.6945802,0.24283533,1.0,mid
YKL184W,0.880272,0.23896816,0.0,mid
YKL185W,0.84195787,0.36595306,6.0,mid
YKL186C,0.90806735,0.24436687,0.0,high_c
YKL187C,0.5591631,0.3733263,5.0,mid
YKL188C,0.7542192,0.38312557,5.0,mid
YKL189W,0.5723564,0.32432422,5.0,mid
YKL190W,0.8506374,0.2067191,0.0,mid
YKL191W,0.8448903,0.3157734,5.0,mid
YKL192C,0.7827037,0.23972273,1.0,mid
YKL193C,0.65464634,0.2735353,1.0,mid
YKL194C,0.8080924,0.2638593,0.0,mid
YKL195W,0.86724144,0.2287363,0.0,mid
YKL196C,0.9033014,0.25503013,0.0,high_c
YKL197C,0.7375717,0.23562708,0.0,mid
YKL198C,0.8555377,0.28434667,1.0,mid
YKL201C,0.67747414,0.52383256,10.0,mid
YKL202W,0.42486838,0.75135005,31.0,mid
YKL203C,0.7361507,0.1880187,0.0,mid
YKL204W,0.83196795,0.2671043,1.0,mid
YKL205W,0.5697459,0.28416225,0.0,mid
YKL206C,0.6264973,0.29855606,0.0,mid
YKL207W,0.72223014,0.2743214,1.0,mid
YKL208W,0.66199434,0.22640425,0.0,mid
YKL209C,0.548464,0.45886979,5.0,mid
YKL210W,0.8954093,0.20635027,0.0,high_c
YKL211C,0.86797976,0.34081656,5.0,mid
YKL212W,0.8471373,0.1700546,0.0,mid
YKL213C,0.6583673,0.22804657,0.0,mid
YKL214C,0.7639433,0.23538584,0.0,mid
YKL215C,0.7862525,0.19804078,0.0,mid
YKL216W,0.8290305,0.6530269,19.0,mid
YKL217W,0.80730945,0.40035313,8.0,mid
YKL218C,0.70734173,0.464814,22.0,mid
YKL219W,0.3912265,0.18577056,0.0,mid
YKL220C,0.6450587,1.3603246,75.0,mid
YKL221W,0.75347084,0.26168385,5.0,mid
YKL222C,0.76955646,0.26552406,0.0,mid
YKL223W,0.63190717,0.0024547274,0.0,mid
