gene,cross_weight,iaa_mean_sens,iaa_breadth,c_group
YHR138C,0.58512974,0.4633374,12.0,mid
YHR139C,0.80747986,0.46318722,13.0,mid
YHR139C-A,0.8840297,0.45672572,10.0,mid
YHR140W,0.948836,0.47643715,17.0,high_c
YHR141C,0.9446735,0.4638117,16.0,high_c
YHR142W,0.6717362,0.2118409,2.0,mid
YHR143W,0.87169385,0.53195435,15.0,mid
YHR143W-A,0.6660043,0.34146032,3.0,mid
YHR144C,0.47233546,0.2338788,0.0,mid
YHR145C,0.56986713,0.24739736,0.0,mid
YHR146W,0.88165325,0.23105924,0.0,mid
YHR147C,0.8289212,0.21676107,0.0,mid
YHR148W,0.75727767,0.34797168,6.0,mid
YHR149C,0.6212346,0.42254236,6.0,mid
YHR150W,0.8259011,0.25090012,0.0,mid
YHR151C,0.85126066,0.32693464,0.0,mid
YHR152W,0.7778885,0.35631162,3.0,mid
YHR153C,0.36068487,0.40708932,10.0,low_c
YHR154W,0.4873852,0.32473576,5.0,mid
YHR155W,0.8972416,0.31800818,1.0,mid
YHR156C,0.5991045,0.16820265,0.0,mid
YHR157W,0.86925256,0.27302969,0.0,mid
YHR158C,0.87825453,0.20994462,0.0,mid
YHR159W,0.62983817,0.23212391,0.0,mid
YHR160C,0.652252,0.4946512,13.0,mid
YHR161C,0.92434555,0.2945242,2.0,mid
YHR162W,0.8909885,0.3233464,4.0,mid
YHR163W,0.9029373,0.26408035,1.0,mid
YHR164C,0.52231896,0.24923575,0.0,mid
YHR165C,0.7232193,0.24708861,2.0,mid
YHR165W-A,0.24592379,0.5619111,13.0,low_c
YHR166C,0.56716263,0.21332859,0.0,mid
YHR167W,0.5575032,0.23992218,0.0,mid
YHR168W,0.8805197,0.20881806,0.0,mid
YHR169W,0.6829829,0.39643493,11.0,mid
YHR170W,0.90712947,0.36085552,5.0,mid
YHR171W,0.34186572,0.32125503,1.0,low_c
YHR172W,0.7323652,0.3697284,5.0,mid
YHR173C,0.30907387,0.42697757,8.0,low_c
YHR174W,0.9494396,0.3195323,7.0,high_c
YHR175W,0.5909649,0.46728477,11.0,mid
YHR175W-A,0.52729034,0.6107958,26.0,mid
YHR176W,0.8088074,0.27185515,5.0,mid
YHR177W,0.6341606,0.50113446,11.0,mid
YHR178W,0.76118743,0.22751354,1.0,mid
YHR179W,0.92953086,0.5461514,17.0,mid
YHR180C-B,0.67999923,0.51526505,4.0,mid
YHR180W,0.73184377,0.30225012,4.0,mid
YHR180W-A,0.40474996,0.011063704,0.0,mid
YHR181W,0.5294051,0.17580748,0.0,mid
YHR182C-A,0.53263503,0.43372667,6.0,mid
YHR182W,0.7744957,0.19579448,0.0,mid
YHR183W,0.9297864,0.42373517,8.0,mid
YHR184W,0.8744493,0.2892878,3.0,mid
YHR185C,0.84374696,0.2180732,1.0,mid
YHR186C,0.7458014,0.23938842,0.0,mid
YHR187W,0.79179746,0.22787732,0.0,mid
YHR188C,0.7436587,0.1641893,0.0,mid
YHR189W,0.6417342,0.31875718,3.0,mid
YHR190W,0.9231299,0.18560264,0.0,mid
YHR191C,0.70940024,0.26064235,0.0,mid
YHR192W,0.66664433,0.17970496,0.0,mid
YHR193C,0.9473412,0.32370853,0.0,high_c
YHR193C-A,0.66307795,0.41161433,7.0,mid
YHR194W,0.599752,0.27234754,2.0,mid
YHR195W,0.8759006,0.25485876,0.0,mid
YHR196W,0.8366211,0.41473004,7.0,mid
YHR197W,0.6168876,0.4395692,12.0,mid
YHR198C,0.597396,0.3340862,0.0,mid
YHR199C,0.8791078,0.43752128,14.0,mid
YHR199C-A,0.8474635,0.3272896,4.0,mid
YHR200W,0.9361502,0.23924552,0.0,mid
YHR201C,0.9034224,0.2861716,0.0,mid
YHR202W,0.8717456,0.31358737,3.0,mid
YHR203C,0.844216,0.28250387,2.0,mid
YHR204W,0.82311785,0.32717714,0.0,mid
YHR205W,0.5620291,0.28864703,0.0,mid
YHR206W,0.5009731,0.35315678,1.0,mid
YHR207C,0.8045077,0.21660884,0.0,mid
YHR208W,0.87394863,0.640885,34.0,mid
YHR209W,0.73835164,0.3137026,4.0,mid
YHR210C,0.8658641,0.38823724,4.0,mid
YHR211W,0.6038428,0.5229782,9.0,mid
YHR212C,0.7853444,0.0,0.0,mid
YHR212W-A,0.94709706,0.0,0.0,high_c
YHR213W,0.89081293,0.034190446,0.0,mid
YHR213W-A,0.6951065,0.010744759,0.0,mid
YHR213W-B,0.6352019,0.1737921,4.0,mid
YHR214C-D,0.905986,0.01756424,0.0,mid
YHR214C-E,0.87901676,0.72153455,36.0,mid
YHR214W,0.7897997,0.44122064,8.0,mid
YHR214W-A,0.36020127,0.5461095,20.0,low_c
YHR215W,0.7528919,0.74255997,32.0,mid
YHR216W,0.82810354,0.47986776,10.0,mid
YHR217C,0.8260683,0.44837376,9.0,mid
YHR218W,0.8775046,0.000995874,0.0,mid
YHR218W-A,0.8370105,0.0,0.0,mid
YHR219C-A,0.90780926,0.0,0.0,mid
YHR219W,0.8195823,0.31947824,6.0,mid
YJL001W,0.9063722,0.2164413,0.0,mid
YJL002C,0.96175194,0.1688864,1.0,high_c
YJL003W,0.94624877,0.28391764,0.0,high_c
YJL004C,0.92636985,0.18699852,1.0,mid
YJL005W,0.30334586,0.27015457,0.0,low_c
YJL006C,0.6591788,0.26271018,0.0,mid
YJL007C,0.29537982,0.05644943,4.0,low_c
YJL008C,0.8547104,0.14522752,1.0,mid
YJL009W,0.13690053,0.4067736,5.0,low_c
YJL010C,0.48783943,0.32708994,2.0,mid
YJL011C,0.37185213,0.29898417,3.0,mid
YJL012C,0.768191,0.25054,6.0,mid
YJL013C,0.8257533,0.23660885,0.0,mid
YJL014W,0.9269803,0.18176055,0.0,mid
YJL015C,0.4229902,0.47179854,7.0,mid
YJL016W,0.7598021,0.38294575,10.0,mid
YJL019W,0.68126154,0.28213567,0.0,mid
YJL020C,0.7780138,0.24003035,0.0,mid
YJL020W-A,0.56259817,0.41783786,6.0,mid
YJL022W,0.61939466,0.35634774,5.0,mid
YJL023C,0.8602205,0.18522266,0.0,mid
YJL024C,0.4104288,0.20068757,0.0,mid
YJL025W,0.707262,0.3659276,4.0,mid
YJL026C-A,0.5934401,0.45754215,8.0,mid
YJL026W,0.9376563,0.31117865,3.0,mid
YJL027C,0.50116795,0.2929514,4.0,mid
YJL028W,0.56900275,0.507468,17.0,mid
YJL029C,0.78475946,0.18340738,0.0,mid
YJL030W,0.5783972,0.16760008,0.0,mid
YJL031C,0.63764036,0.20412435,0.0,mid
YJL032W,0.52244705,0.28907079,4.0,mid
YJL033W,0.7470686,0.42865792,9.0,mid
YJL034W,0.9411397,0.44102353,10.0,high_c
YJL035C,0.56735766,0.33696327,2.0,mid
YJL036W,0.8735194,0.19274984,0.0,mid
YJL037W,0.8646437,0.413509,2.0,mid
YJL038C,0.7035017,0.41696092,8.0,mid
YJL039C,0.6656575,0.23837556,0.0,mid
YJL041W,0.66104394,0.1713001,0.0,mid
YJL042W,0.8638194,0.35664245,3.0,mid
YJL043W,0.87994915,0.33607805,3.0,mid
YJL044C,0.7872932,0.21810926,1.0,mid
YJL045W,0.91518813,0.36511552,13.0,mid
YJL046W,0.6354179,0.20227629,0.0,mid
YJL047C,0.41160962,0.17420082,0.0,mid
YJL047C-A,0.399692,0.5047449,12.0,mid
YJL048C,0.8683587,0.9314389,43.0,mid
YJL049W,0.7231465,0.24403001,1.0,mid
YJL050W,0.45008013,0.34409922,6.0,mid
YJL051W,0.6340277,0.30006048,4.0,mid
YJL052C-A,0.51953036,0.3604416,12.0,mid
YJL052W,0.9619097,1.2815636,63.0,high_c
YJL053W,0.8528248,0.2290638,1.0,mid
YJL054W,0.8096196,0.16021802,0.0,mid
YJL055W,0.84268236,0.2614692,1.0,mid
YJL056C,0.8086417,0.6406002,27.0,mid
YJL057C,0.6665531,0.44858745,17.0,mid
YJL058C,0.73409444,0.301465,3.0,mid
YJL059W,0.8083109,0.20480803,0.0,mid
YJL060W,0.84982294,0.2818108,2.0,mid
YJL061W,0.7134076,0.23230231,0.0,mid
YJL062W,0.38835976,0.26951265,0.0,mid
YJL062W-A,0.8702336,0.37173736,2.0,mid
YJL063C,0.49643835,0.23788655,0.0,mid
YJL064W,0.16621135,0.36777914,5.0,low_c
YJL065C,0.7554953,0.16452445,0.0,mid
YJL066C,0.5460526,0.29791725,1.0,mid
YJL067W,0.14045581,0.4268401,4.0,low_c
YJL068C,0.7034523,0.27384403,1.0,mid
YJL069C,0.83968025,0.33114696,5.0,mid
YJL070C,0.65271467,0.36433077,5.0,mid
YJL071W,0.5059247,0.3146201,1.0,mid
YJL072C,0.8338871,0.24771252,1.0,mid
YJL073W,0.6721613,0.3761758,5.0,mid
YJL074C,0.44106182,0.30434078,4.0,mid
YJL075C,0.25416034,0.29143086,5.0,low_c
YJL076W,0.66782933,0.18162265,0.0,mid
YJL077C,0.33506975,0.40832505,7.0,low_c
YJL077W-A,0.8388569,0.3267015,3.0,mid
YJL077W-B,0.1917656,0.36859557,4.0,low_c
YJL078C,0.9257646,0.41314644,8.0,mid
YJL079C,0.9510456,0.51640356,18.0,high_c
YJL080C,0.6751435,0.27234274,0.0,mid
YJL081C,0.70466167,0.13026874,0.0,mid
YJL082W,0.8088978,0.41669145,12.0,mid
YJL083W,0.71268576,0.30164564,0.0,mid
YJL084C,0.6173815,0.35179707,1.0,mid
YJL085W,0.74293894,0.26365203,0.0,mid
YJL086C,0.42534837,0.21606025,5.0,mid
YJL087C,0.58479494,0.28845754,0.0,mid
YJL088W,0.8327874,0.9857859,47.0,mid
YJL089W,0.9207615,0.32972848,4.0,mid
YJL090C,0.79591715,0.3362989,2.0,mid
YJL091C,0.7177801,0.25468212,1.0,mid
YJL092W,0.9232236,0.2684699,0.0,mid
YJL093C,0.693043,0.18768683,1.0,mid
YJL094C,0.57964015,0.31039235,1.0,mid
YJL095W,0.47116148,0.23416674,0.0,mid
YJL096W,0.84192616,0.29177013,2.0,mid
YJL097W,0.5423676,0.19721085,1.0,mid
YJL098W,0.67177415,0.44251767,7.0,mid
YJL099W,0.67879647,0.22389309,0.0,mid
YJL100W,0.8059543,0.38479143,11.0,mid
YJL101C,0.93661314,0.57660484,27.0,mid
YJL102W,0.7927868,0.30379492,2.0,mid
YJL103C,0.71379447,0.5099977,17.0,mid
YJL104W,0.8357319,0.44198444,7.0,mid
YJL105W,0.94544935,0.48605853,15.0,high_c
YJL106W,0.8737611,0.36601567,5.0,mid
YJL107C,0.8742681,0.4255153,5.0,mid
YJL108C,0.89598495,0.4030477,13.0,mid
YJL109C,0.3574818,0.33627683,2.0,low_c
YJL110C,0.84223634,0.26260918,0.0,mid
YJL111W,0.95909154,0.1305346,0.0,high_c
YJL112W,0.58359665,0.21732229,0.0,mid
YJL115W,0.8985005,0.44954297,6.0,mid
YJL116C,0.77838236,0.9527708,41.0,mid
YJL117W,0.90941435,0.23192152,3.0,mid
YJL118W,0.8320197,0.30788568,5.0,mid
YJL119C,0.22912271,0.4604205,9.0,low_c
YJL120W,0.30937663,0.45268437,5.0,low_c
YJL121C,0.82674515,0.31040516,0.0,mid
YJL122W,0.8460449,0.43055886,14.0,mid
YJL123C,0.845778,0.17578545,0.0,mid
YJL124C,0.7859593,0.17485698,0.0,mid
YJL125C,0.8302932,0.29447478,3.0,mid
YJL126W,0.7846187,0.26996404,0.0,mid
YJL127C,0.76565844,0.24006282,0.0,mid
YJL127C-B,0.71860737,0.26122344,2.0,mid
YJL127W-A,0.3596191,0.5518643,9.0,low_c
YJL128C,0.6520353,0.24746946,0.0,mid
YJL129C,0.53133553,0.23633434,0.0,mid
YJL130C,0.73329103,0.30085436,0.0,mid
YJL131C,0.8729455,0.22714311,0.0,mid
YJL132W,0.8186963,0.44317418,13.0,mid
YJL133C-A,0.82108724,0.46939874,11.0,mid
YJL133W,0.88364667,0.31473622,0.0,mid
YJL134W,0.82830065,0.16957216,0.0,mid
YJL135W,0.7242904,0.40597272,11.0,mid
YJL136C,0.89562815,0.39014938,4.0,mid
YJL136W-A,0.2474801,0.62209487,34.0,low_c
YJL137C,0.4947594,0.19979878,0.0,mid
YJL138C,0.9472689,0.28354567,1.0,high_c
YJL139C,0.620365,0.22810811,0.0,mid
YJL140W,0.87959707,0.21443178,0.0,mid
YJL141C,0.3679957,0.39253756,10.0,mid
YJL142C,0.553748,0.31050992,4.0,mid
YJL143W,0.92863715,0.2736537,1.0,mid
YJL144W,0.86034447,0.85632265,46.0,mid
YJL145W,0.85210264,0.34493864,1.0,mid
YJL146W,0.72708374,0.32497236,1.0,mid
YJL147C,0.5951338,0.22226629,0.0,mid
YJL148W,0.6052827,0.4092288,10.0,mid
YJL149W,0.5201288,0.37738952,2.0,mid
YJL150W,0.34358385,0.49993902,16.0,low_c
YJL151C,0.8052033,0.2887725,0.0,mid
YJL152W,0.31304166,0.7515507,32.0,low_c
YJL153C,0.9383485,1.3089706,65.0,mid
YJL154C,0.7991253,0.16217919,0.0,mid
YJL155C,0.5617476,0.26982933,1.0,mid
YJL156C,0.3924579,0.2970675,0.0,mid
YJL156W-A,0.82678837,0.36725482,6.0,mid
YJL157C,0.67331296,0.5024385,17.0,mid
YJL158C,0.9490529,0.27483687,5.0,high_c
YJL159W,0.8258615,0.30902535,4.0,mid
YJL160C,0.8808689,0.37696382,9.0,mid
YJL161W,0.4171615,0.69300306,31.0,mid
YJL162C,0.91397375,0.28533202,0.0,mid
YJL163C,0.76937175,0.40842673,11.0,mid
YJL164C,0.71060896,0.5013702,14.0,mid
YJL165C,0.4006602,0.23825526,0.0,mid
YJL166W,0.86996526,0.39071697,12.0,mid
YJL167W,0.9126479,0.22765964,5.0,mid
YJL168C,0.62349087,0.32178327,1.0,mid
YJL169W,0.697498,0.3652977,7.0,mid
YJL170C,0.82841295,0.323587,5.0,mid
YJL171C,0.76631385,0.2831063,3.0,mid
YJL172W,0.92751724,0.29000416,0.0,mid
YJL173C,0.40722203,0.41912055,11.0,mid
YJL174W,0.8784906,0.15315329,3.0,mid
YJL175W,0.29933122,0.3761885,7.0,low_c
YJL176C,0.6254182,0.22109722,1.0,mid
YJL177W,0.9280948,0.32420552,3.0,mid
YJL178C,0.8183113,0.1900803,1.0,mid
YJL179W,0.69171596,0.33249804,1.0,mid
YJL180C,0.7094206,0.16058776,0.0,mid
YJL181W,0.6570206,0.28832117,1.0,mid
YJL182C,0.7480362,0.20839907,5.0,mid
YJL183W,0.91854966,0.23651949,1.0,mid
YJL184W,0.71859187,0.27847207,2.0,mid
YJL185C,0.33904633,0.22896999,2.0,low_c
YJL186W,0.82623935,0.16762689,0.0,mid
YJL187C,0.6050891,0.3644544,7.0,mid
YJL188C,0.08524063,0.3656432,5.0,low_c
YJL189W,0.8769126,0.45669013,14.0,mid
YJL190C,0.9421863,0.3931796,12.0,high_c
YJL191W,0.8770729,0.3420587,8.0,mid
YJL192C,0.58903956,0.1650935,0.0,mid
YJL193W,0.58267343,0.35882175,4.0,mid
YJL194W,0.89735603,0.4258299,2.0,mid
YJL195C,0.65521145,0.2872931,4.0,mid
YJL196C,0.7547852,0.32457745,3.0,mid
YJL197C-A,0.53767765,0.34533924,5.0,mid
YJL197W,0.5843413,0.22435936,0.0,mid
YJL198W,0.8578268,0.3418872,3.0,mid
YJL199C,0.9145421,0.29886156,0.0,mid
YJL200C,0.5685445,0.6382712,29.0,mid
YJL201W,0.8545018,0.27962393,0.0,mid
YJL202C,0.23367041,0.5084225,9.0,low_c
YJL203W,0.71561414,0.15298654,0.0,mid
YJL204C,0.5700162,0.27291012,0.0,mid
YJL205C,0.4882931,0.3883296,4.0,mid
YJL206C,0.46851984,0.2516722,0.0,mid
YJL207C,0.65556955,0.24251531,0.0,mid
YJL208C,0.6194598,0.35042378,6.0,mid
YJL209W,0.6027093,0.22345285,0.0,mid
YJL210W,0.73049825,0.30053514,1.0,mid
YJL211C,0.73478216,0.5112034,19.0,mid
YJL212C,0.91112673,0.587289,19.0,mid
YJL213W,0.54165304,0.5429447,20.0,mid
YJL214W,0.90800303,0.416164,11.0,mid
YJL215C,0.28187862,0.5337743,17.0,low_c
YJL216C,0.8409898,0.30700743,1.0,mid
YJL217W,0.66669184,0.42778555,8.0,mid
YJL218W,0.8184222,0.37411013,5.0,mid
YJL219W,0.97186816,0.1587648,0.0,high_c
YJL220W,0.7465802,0.02038124,0.0,mid
YJL221C,0.9587798,0.04133328,0.0,high_c
YJL222W,0.79777414,0.11561692,0.0,mid
YJL222W-A,0.8589271,0.0,0.0,mid
YJL222W-B,0.79610866,0.0,0.0,mid
YJL223C,0.86906856,0.0,0.0,mid
YJL225C,0.81240994,0.16683038,0.0,mid
YJL225W-A,0.82750857,0.0,0.0,mid
YJR001W,0.56259847,0.16445343,0.0,mid
YJR002W,0.8017919,0.30267885,2.0,mid
YJR003C,0.8698847,0.27472746,1.0,mid
YJR004C,0.9324534,0.8447091,44.0,mid
YJR005C-A,0.69427425,2.4595582,95.0,mid
YJR005W,0.42522073,0.3244788,1.0,mid
YJR006W,0.9048569,0.21262753,1.0,mid
YJR007W,0.8822388,0.17796835,0.0,mid
YJR008W,0.7888473,0.5109373,17.0,mid
YJR009C,0.9241083,0.40248135,8.0,mid
YJR010C-A,0.7127897,0.36415535,1.0,mid
YJR010W,0.9581547,0.3520849,4.0,high_c
YJR011C,0.7105364,0.2813181,2.0,mid
YJR012C,0.75271475,0.25715938,4.0,mid
YJR013W,0.6382991,0.13159752,0.0,mid
YJR014W,0.76604974,0.3081382,0.0,mid
YJR015W,0.8411175,0.20098113,0.0,mid
YJR016C,0.9633176,0.55331224,27.0,high_c
YJR017C,0.84860086,0.25241065,1.0,mid
YJR018W,0.3902363,0.624233,16.0,mid
YJR019C,0.73842037,0.2904913,4.0,mid
YJR020W,0.7058418,0.4330454,6.0,mid
YJR021C,0.5516748,0.18120426,0.0,mid
YJR022W,0.7547793,0.2844845,0.0,mid
YJR023C,0.47771057,0.27781397,5.0,mid
YJR024C,0.737676,0.29571447,2.0,mid
YJR025C,0.8346178,0.5078431,18.0,mid
YJR030C,0.44810328,0.4113577,5.0,mid
YJR031C,0.44295317,0.25987107,0.0,mid
YJR032W,0.49969453,0.16561383,0.0,mid
YJR033C,0.5505931,0.24581152,0.0,mid
YJR034W,0.57303256,0.3181494,0.0,mid
YJR035W,0.53039455,0.23802118,0.0,mid
YJR036C,0.7386224,0.39510736,7.0,mid
YJR037W,0.7452281,0.2983267,6.0,mid
YJR038C,0.7470012,0.5364262,12.0,mid
YJR039W,0.6219201,0.29537612,2.0,mid
YJR040W,0.65049785,0.19097409,0.0,mid
YJR041C,0.42309952,0.32838663,2.0,mid
YJR042W,0.68665326,0.20001335,0.0,mid
YJR043C,0.5157194,0.20926371,1.0,mid
YJR044C,0.58346075,0.27198443,0.0,mid
YJR045C,0.9591537,0.27165246,1.0,high_c
YJR046W,0.4479638,0.24011008,1.0,mid
YJR047C,0.9479865,1.13197,67.0,high_c
YJR048W,0.9439326,0.9028483,53.0,high_c
YJR049C,0.4499152,0.09857418,0.0,mid
YJR050W,0.4708594,0.22141968,0.0,mid
YJR051W,0.51125914,0.19356087,0.0,mid
YJR052W,0.67751694,0.2216541,0.0,mid
YJR053W,0.62336445,0.34850496,1.0,mid
YJR054W,0.60623264,0.29619005,1.0,mid
YJR055W,0.4748209,0.23750624,1.0,mid
YJR056C,0.79338104,0.18170322,0.0,mid
YJR057W,0.76767015,0.27235675,0.0,mid
YJR058C,0.5912568,0.22326186,0.0,mid
YJR059W,0.587058,0.34236878,4.0,mid
YJR060W,0.81037486,0.19962335,0.0,mid
YJR061W,0.75360703,0.40369615,6.0,mid
YJR062C,0.6368883,0.24427718,0.0,mid
YJR063W,0.86029875,0.27246833,2.0,mid
YJR064W,0.8129983,0.18676335,1.0,mid
YJR065C,0.95825016,0.21959375,0.0,high_c
YJR066W,0.54029006,0.25662038,1.0,mid
YJR067C,0.7081416,0.3275733,2.0,mid
YJR068W,0.79013574,0.13318276,0.0,mid
YJR069C,0.4898142,0.21431772,0.0,mid
YJR070C,0.93714774,0.41971675,5.0,mid
YJR071W,0.3995475,0.38646713,5.0,mid
YJR072C,0.6732863,0.32648218,3.0,mid
YJR073C,0.8992472,0.5396231,13.0,mid
YJR074W,0.23075353,0.25851747,4.0,low_c
YJR075W,0.68445957,0.1890076,0.0,mid
YJR076C,0.85795105,0.1963654,0.0,mid
YJR077C,0.8839519,0.2382478,3.0,mid
YJR078W,0.9022322,0.4321446,12.0,mid
YJR079W,0.54446685,0.48902383,10.0,mid
YJR080C,0.4439132,0.15553148,0.0,mid
YJR082C,0.58488697,0.14663947,0.0,mid
YJR083C,0.6599808,0.27037227,0.0,mid
YJR084W,0.5663581,0.15943953,0.0,mid
YJR085C,0.83977616,0.39248013,7.0,mid
YJR086W,0.82157403,0.4551265,13.0,mid
YJR087W,0.4914649,0.5338223,11.0,mid
YJR088C,0.75746036,0.18501179,1.0,mid
YJR089W,0.85164356,0.28475112,0.0,mid
YJR090C,0.5247752,0.33126897,1.0,mid
YJR091C,0.7786268,0.2951904,0.0,mid
YJR092W,0.4554819,0.26139835,3.0,mid
YJR093C,0.661125,0.21952854,1.0,mid
YJR094C,0.7584082,0.39678827,4.0,mid
YJR094W-A,0.8515866,0.4353463,19.0,mid
YJR095W,0.90408844,0.6107517,25.0,mid
YJR096W,0.7922896,0.41433844,6.0,mid
YJR097W,0.78497267,0.4674085,9.0,mid
YJR098C,0.59775525,0.23242277,2.0,mid
YJR099W,0.87652826,0.20110038,1.0,mid
YJR100C,0.69496727,0.2340701,1.0,mid
YJR101W,0.60629004,0.24783963,0.0,mid
YJR102C,0.50804996,0.16658448,0.0,mid
YJR103W,0.9195351,0.30788195,4.0,mid
YJR104C,0.9413628,0.4202984,8.0,high_c
YJR105W,0.93023956,0.19040897,0.0,mid
YJR106W,0.34828383,0.327157,4.0,low_c
YJR107W,0.60866994,0.3184122,1.0,mid
YJR108W,0.54074913,0.3819421,7.0,mid
YJR109C,0.90718746,0.6693494,28.0,mid
YJR110W,0.8453112,0.27419794,1.0,mid
YJR111C,0.78070533,0.44332817,13.0,mid
YJR112W,0.5831159,0.291048,5.0,mid
YJR112W-A,0.57350445,0.24305204,0.0,mid
YJR113C,0.83939683,0.23017365,0.0,mid
YJR114W,0.6289455,0.37313488,6.0,mid
YJR115W,0.7283084,0.39382064,4.0,mid
YJR116W,0.90049547,0.26256067,1.0,mid
YJR117W,0.902536,0.18473187,0.0,mid
YJR118C,0.5023231,0.25405192,1.0,mid
YJR119C,0.93699974,0.38980716,2.0,mid
YJR120W,0.43275747,0.65427643,28.0,mid
YJR121W,0.951305,0.25057045,4.0,high_c
YJR122W,0.945681,0.44763905,15.0,high_c
YJR123W,0.954749,0.2956434,4.0,high_c
YJR124C,0.7945683,0.22994256,1.0,mid
YJR125C,0.7345889,0.1987409,1.0,mid
YJR126C,0.7875663,0.27606755,4.0,mid
YJR127C,0.8415614,0.4557024,8.0,mid
YJR128W,0.37401772,0.4120687,7.0,mid
YJR129C,0.58734983,0.28068355,1.0,mid
YJR130C,0.8046048,0.4075555,17.0,mid
YJR131W,0.7749126,0.24375588,0.0,mid
YJR132W,0.5769591,0.26370302,2.0,mid
YJR133W,0.8405887,0.41062647,8.0,mid
YJR134C,0.543766,0.17816612,1.0,mid
YJR135C,0.5564283,0.26524818,0.0,mid
YJR135W-A,0.7800866,0.34231746,3.0,mid
YJR136C,0.6382924,0.16946569,0.0,mid
YJR137C,0.7619778,0.39420688,4.0,mid
YJR138W,0.46438253,0.24150686,0.0,mid
YJR139C,0.77111125,0.22960673,6.0,mid
YJR140C,0.70970714,0.18715583,0.0,mid
YJR140W-A,0.43802902,0.5784807,10.0,mid
YJR141W,0.68788296,0.34790647,5.0,mid
YJR142W,0.64284307,0.20889802,0.0,mid
YJR143C,0.6529289,0.25760573,1.0,mid
YJR144W,0.78044796,0.2010278,0.0,mid
YJR145C,0.8470135,0.36843944,10.0,mid
YJR146W,0.60261387,0.59481317,18.0,mid
YJR147W,0.8386253,0.4248937,4.0,mid
YJR148W,0.8131434,0.68478256,28.0,mid
YJR149W,0.76128006,0.35887563,6.0,mid
YJR150C,0.88302726,0.27844185,9.0,mid
YJR151C,0.4859611,0.5525552,23.0,mid
YJR151W-A,0.89279985,0.4802941,23.0,mid
YJR152W,0.6057177,0.37599903,3.0,mid
YJR153W,0.8056994,0.49792257,15.0,mid
YJR154W,0.6752521,0.50134355,16.0,mid
YJR155W,0.5283332,0.46445513,7.0,mid
YJR156C,0.86877316,0.33321816,3.0,mid
YJR157W,0.9012846,0.21934335,0.0,mid
YJR158W,0.96352535,0.0016284197,0.0,high_c
YJR159W,0.9562865,0.08883745,1.0,high_c
YJR160C,0.86422175,0.14557588,0.0,mid
YJR161C,0.9270015,0.27675337,4.0,mid
YJR162C,0.91512185,0.025354467,0.0,mid
YKL001C,0.7352501,0.29125372,4.0,mid
YKL002W,0.86194026,0.27128464,1.0,mid
YKL003C,0.8728186,0.25292054,1.0,mid
YKL004W,0.75185645,0.2843862,2.0,mid
YKL005C,0.86937106,0.1857571,0.0,mid
YKL006C-A,0.5940397,0.3092742,6.0,mid
YKL006W,0.91163874,0.38258755,10.0,mid
YKL007W,0.86991554,0.25661552,0.0,mid
YKL008C,0.66849345,0.34802273,3.0,mid
YKL009W,0.81736994,0.40712517,10.0,mid
YKL010C,0.43516862,0.2145112,0.0,mid
YKL011C,0.69109386,0.31847253,3.0,mid
YKL012W,0.8827367,0.20016456,0.0,mid
YKL013C,0.8284852,0.21584135,1.0,mid
YKL014C,0.6109508,0.3137372,2.0,mid
YKL015W,0.6005611,0.29599097,0.0,mid
YKL016C,0.7510838,0.33019316,2.0,mid
YKL017C,0.3042535,0.2561281,0.0,low_c
YKL018C-A,0.85633945,0.31443188,0.0,mid
YKL018W,0.8576544,0.24025227,0.0,mid
YKL019W,0.49365905,0.18467523,0.0,mid
YKL020C,0.6793886,0.40009406,3.0,mid
YKL021C,0.81497645,0.25050685,1.0,mid
YKL022C,0.58332264,0.27263492,1.0,mid
YKL023C-A,0.867062,0.58533615,19.0,mid
YKL023W,0.6159961,0.17056061,0.0,mid
YKL024C,0.6860202,0.3203253,4.0,mid
YKL025C,0.75398004,0.2642118,0.0,mid
YKL026C,0.5203811,0.4739475,17.0,mid
YKL027W,0.800417,0.2562579,0.0,mid
YKL028W,0.80456406,0.16858453,1.0,mid
YKL029C,0.91055727,0.5795493,27.0,mid
YKL030W,0.23176295,0.39619368,5.0,low_c
YKL031W,0.30394283,0.32802403,5.0,low_c
YKL032C,0.7904716,0.2311821,0.0,mid
YKL033W,0.63842005,0.2913265,1.0,mid
YKL033W-A,0.9457835,0.3337169,3.0,high_c
YKL034W,0.8045383,0.27027884,0.0,mid
YKL035W,0.95067024,0.37227234,9.0,high_c
YKL036C,0.2961303,0.516157,10.0,low_c
YKL037W,0.41516057,0.49088296,16.0,mid
YKL038W,0.6119317,0.2542604,0.0,mid
YKL039W,0.80032116,0.2548459,0.0,mid
YKL040C,0.73099273,0.24933481,1.0,mid
YKL041W,0.903513,0.24533519,1.0,mid
YKL042W,0.74733996,0.2958509,3.0,mid
YKL043W,0.88829213,0.48157322,9.0,mid
YKL044W,0.80484915,0.5025167,17.0,mid
YKL045W,0.78495014,0.26522577,4.0,mid
YKL046C,0.9411557,0.21439356,2.0,high_c
YKL047W,0.39685038,0.23021513,1.0,mid
YKL048C,0.8061196,0.3330164,2.0,mid
YKL049C,0.8120539,0.28301725,3.0,mid
YKL050C,0.55388457,0.30972826,0.0,mid
YKL051W,0.48980087,0.6673991,29.0,mid
YKL052C,0.77089244,0.2072631,0.0,mid
YKL053C-A,0.4782468,0.36850652,4.0,mid
