gene,cross_weight,iaa_mean_sens,iaa_breadth,c_group
YJL116C,0.71021444,0.9527708,41.0,mid
YJL117W,0.9144324,0.23192152,3.0,mid
YJL118W,0.86314255,0.30788568,5.0,mid
YJL119C,0.501412,0.4604205,9.0,mid
YJL120W,0.42387497,0.45268437,5.0,mid
YJL121C,0.95796937,0.31040516,0.0,high_c
YJL122W,0.7734352,0.43055886,14.0,mid
YJL123C,0.8814063,0.17578545,0.0,mid
YJL124C,0.86520946,0.17485698,0.0,mid
YJL125C,0.8793505,0.29447478,3.0,mid
YJL126W,0.5371492,0.26996404,0.0,mid
YJL127C,0.6884645,0.24006282,0.0,mid
YJL127C-B,0.87095577,0.26122344,2.0,mid
YJL127W-A,0.53823763,0.5518643,9.0,mid
YJL128C,0.91200656,0.24746946,0.0,mid
YJL129C,0.65383196,0.23633434,0.0,mid
YJL130C,0.89932626,0.30085436,0.0,mid
YJL131C,0.9517766,0.22714311,0.0,mid
YJL132W,0.67864496,0.44317418,13.0,mid
YJL133C-A,0.48178294,0.46939874,11.0,mid
YJL133W,0.8613494,0.31473622,0.0,mid
YJL134W,0.7360573,0.16957216,0.0,mid
YJL135W,0.4474637,0.40597272,11.0,mid
YJL136C,0.9251906,0.39014938,4.0,mid
YJL136W-A,0.3892128,0.62209487,34.0,mid
YJL137C,0.41685748,0.19979878,0.0,mid
YJL138C,0.9438406,0.28354567,1.0,mid
YJL139C,0.7573706,0.22810811,0.0,mid
YJL140W,0.8443774,0.21443178,0.0,mid
YJL141C,0.28148285,0.39253756,10.0,low_c
YJL142C,0.51446944,0.31050992,4.0,mid
YJL143W,0.8157029,0.2736537,1.0,mid
YJL144W,0.6891895,0.85632265,46.0,mid
YJL145W,0.82652897,0.34493864,1.0,mid
YJL146W,0.8318492,0.32497236,1.0,mid
YJL147C,0.75761235,0.22226629,0.0,mid
YJL148W,0.69031936,0.4092288,10.0,mid
YJL149W,0.6570916,0.37738952,2.0,mid
YJL150W,0.2732876,0.49993902,16.0,low_c
YJL151C,0.75184214,0.2887725,0.0,mid
YJL152W,0.43263912,0.7515507,32.0,mid
YJL153C,0.9677796,1.3089706,65.0,high_c
YJL154C,0.8894844,0.16217919,0.0,mid
YJL155C,0.8804017,0.26982933,1.0,mid
YJL156C,0.88180155,0.2970675,0.0,mid
YJL156W-A,0.8501651,0.36725482,6.0,mid
YJL157C,0.87779915,0.5024385,17.0,mid
YJL158C,0.9579666,0.27483687,5.0,high_c
YJL159W,0.80818063,0.30902535,4.0,mid
YJL160C,0.6102121,0.37696382,9.0,mid
YJL161W,0.66361433,0.69300306,31.0,mid
YJL162C,0.8666637,0.28533202,0.0,mid
YJL163C,0.86160254,0.40842673,11.0,mid
YJL164C,0.869126,0.5013702,14.0,mid
YJL165C,0.5822474,0.23825526,0.0,mid
YJL166W,0.8348763,0.39071697,12.0,mid
YJL167W,0.95550144,0.22765964,5.0,mid
YJL168C,0.5237484,0.32178327,1.0,mid
YJL169W,0.41709894,0.3652977,7.0,mid
YJL170C,0.7725794,0.323587,5.0,mid
YJL171C,0.7837205,0.2831063,3.0,mid
YJL172W,0.96010244,0.29000416,0.0,high_c
YJL173C,0.836613,0.41912055,11.0,mid
YJL174W,0.9555218,0.15315329,3.0,mid
YJL175W,0.33371788,0.3761885,7.0,low_c
YJL176C,0.7892912,0.22109722,1.0,mid
YJL177W,0.939787,0.32420552,3.0,mid
YJL178C,0.782317,0.1900803,1.0,mid
YJL179W,0.58615965,0.33249804,1.0,mid
YJL180C,0.73140144,0.16058776,0.0,mid
YJL181W,0.90692204,0.28832117,1.0,mid
YJL182C,0.5326886,0.20839907,5.0,mid
YJL183W,0.95096,0.23651949,1.0,mid
YJL184W,0.8681846,0.27847207,2.0,mid
YJL185C,0.43638772,0.22896999,2.0,mid
YJL186W,0.94040644,0.16762689,0.0,mid
YJL187C,0.86784655,0.3644544,7.0,mid
YJL188C,0.19247378,0.3656432,5.0,low_c
YJL189W,0.8792499,0.45669013,14.0,mid
YJL190C,0.92040366,0.3931796,12.0,mid
YJL191W,0.71096236,0.3420587,8.0,mid
YJL192C,0.65067774,0.1650935,0.0,mid
YJL193W,0.6218209,0.35882175,4.0,mid
YJL194W,0.9282555,0.4258299,2.0,mid
YJL195C,0.6559807,0.2872931,4.0,mid
YJL196C,0.78388274,0.32457745,3.0,mid
YJL197C-A,0.49822107,0.34533924,5.0,mid
YJL197W,0.74385506,0.22435936,0.0,mid
YJL198W,0.8060207,0.3418872,3.0,mid
YJL199C,0.8773753,0.29886156,0.0,mid
YJL200C,0.56879175,0.6382712,29.0,mid
YJL201W,0.9198151,0.27962393,0.0,mid
YJL202C,0.39305308,0.5084225,9.0,mid
YJL203W,0.82457,0.15298654,0.0,mid
YJL204C,0.70387405,0.27291012,0.0,mid
YJL205C,0.29921326,0.3883296,4.0,low_c
YJL206C,0.5604787,0.2516722,0.0,mid
YJL207C,0.9004362,0.24251531,0.0,mid
YJL208C,0.82788926,0.35042378,6.0,mid
YJL209W,0.85727894,0.22345285,0.0,mid
YJL210W,0.84654266,0.30053514,1.0,mid
YJL211C,0.57779163,0.5112034,19.0,mid
YJL212C,0.8651813,0.587289,19.0,mid
YJL213W,0.77114785,0.5429447,20.0,mid
YJL214W,0.67376906,0.416164,11.0,mid
YJL215C,0.46438685,0.5337743,17.0,mid
YJL216C,0.79416656,0.30700743,1.0,mid
YJL217W,0.8613635,0.42778555,8.0,mid
YJL218W,0.8980904,0.37411013,5.0,mid
YJL219W,0.78520733,0.1587648,0.0,mid
YJL220W,0.7013257,0.02038124,0.0,mid
YJL221C,0.82539654,0.04133328,0.0,mid
YJL222W,0.47603843,0.11561692,0.0,mid
YJL222W-A,0.50777024,0.0,0.0,mid
YJL222W-B,0.5735506,0.0,0.0,mid
YJL223C,0.90870297,0.0,0.0,mid
YJL225C,0.5963489,0.16683038,0.0,mid
YJL225W-A,0.62707406,0.0,0.0,mid
YJR001W,0.6433912,0.16445343,0.0,mid
YJR002W,0.84758395,0.30267885,2.0,mid
YJR003C,0.91439646,0.27472746,1.0,mid
YJR004C,0.89452267,0.8447091,44.0,mid
YJR005C-A,0.60758,2.4595582,95.0,mid
YJR005W,0.68210566,0.3244788,1.0,mid
YJR006W,0.87845063,0.21262753,1.0,mid
YJR007W,0.9376868,0.17796835,0.0,mid
YJR008W,0.8408736,0.5109373,17.0,mid
YJR009C,0.94370097,0.40248135,8.0,mid
YJR010C-A,0.79601586,0.36415535,1.0,mid
YJR010W,0.9663736,0.3520849,4.0,high_c
YJR011C,0.70916337,0.2813181,2.0,mid
YJR012C,0.43807614,0.25715938,4.0,mid
YJR013W,0.5686784,0.13159752,0.0,mid
YJR014W,0.813459,0.3081382,0.0,mid
YJR015W,0.9097238,0.20098113,0.0,mid
YJR016C,0.9620909,0.55331224,27.0,high_c
YJR017C,0.87507,0.25241065,1.0,mid
YJR018W,0.27770513,0.624233,16.0,low_c
YJR019C,0.8872608,0.2904913,4.0,mid
YJR020W,0.6583458,0.4330454,6.0,mid
YJR021C,0.8528941,0.18120426,0.0,mid
YJR022W,0.7619778,0.2844845,0.0,mid
YJR023C,0.47364947,0.27781397,5.0,mid
YJR024C,0.71860147,0.29571447,2.0,mid
YJR025C,0.9259092,0.5078431,18.0,mid
YJR030C,0.5257423,0.4113577,5.0,mid
YJR031C,0.55768394,0.25987107,0.0,mid
YJR032W,0.8514221,0.16561383,0.0,mid
YJR033C,0.80489427,0.24581152,0.0,mid
YJR034W,0.8619577,0.3181494,0.0,mid
YJR035W,0.65698236,0.23802118,0.0,mid
YJR036C,0.5874766,0.39510736,7.0,mid
YJR037W,0.5959767,0.2983267,6.0,mid
YJR038C,0.39209563,0.5364262,12.0,mid
YJR039W,0.7355645,0.29537612,2.0,mid
YJR040W,0.7531809,0.19097409,0.0,mid
YJR041C,0.4934055,0.32838663,2.0,mid
YJR042W,0.69256175,0.20001335,0.0,mid
YJR043C,0.6812842,0.20926371,1.0,mid
YJR044C,0.8581826,0.27198443,0.0,mid
YJR045C,0.9396579,0.27165246,1.0,mid
YJR046W,0.6490044,0.24011008,1.0,mid
YJR047C,0.8834487,1.13197,67.0,mid
YJR048W,0.8669754,0.9028483,53.0,mid
YJR049C,0.8295184,0.09857418,0.0,mid
YJR050W,0.6419144,0.22141968,0.0,mid
YJR051W,0.83744407,0.19356087,0.0,mid
YJR052W,0.8379163,0.2216541,0.0,mid
YJR053W,0.905606,0.34850496,1.0,mid
YJR054W,0.8870189,0.29619005,1.0,mid
YJR055W,0.6652161,0.23750624,1.0,mid
YJR056C,0.55356365,0.18170322,0.0,mid
YJR057W,0.8802328,0.27235675,0.0,mid
YJR058C,0.86020046,0.22326186,0.0,mid
YJR059W,0.75986165,0.34236878,4.0,mid
YJR060W,0.8886256,0.19962335,0.0,mid
YJR061W,0.6219542,0.40369615,6.0,mid
YJR062C,0.8585608,0.24427718,0.0,mid
YJR063W,0.9010901,0.27246833,2.0,mid
YJR064W,0.9513363,0.18676335,1.0,mid
YJR065C,0.97225046,0.21959375,0.0,high_c
YJR066W,0.3871487,0.25662038,1.0,mid
YJR067C,0.77679026,0.3275733,2.0,mid
YJR068W,0.8134239,0.13318276,0.0,mid
YJR069C,0.7842958,0.21431772,0.0,mid
YJR070C,0.9511289,0.41971675,5.0,mid
YJR071W,0.43360978,0.38646713,5.0,mid
YJR072C,0.8624281,0.32648218,3.0,mid
YJR073C,0.92329603,0.5396231,13.0,mid
YJR074W,0.31025535,0.25851747,4.0,low_c
YJR075W,0.5625549,0.1890076,0.0,mid
YJR076C,0.915794,0.1963654,0.0,mid
YJR077C,0.8899377,0.2382478,3.0,mid
YJR078W,0.65829664,0.4321446,12.0,mid
YJR079W,0.3704815,0.48902383,10.0,low_c
YJR080C,0.6495836,0.15553148,0.0,mid
YJR082C,0.6376239,0.14663947,0.0,mid
YJR083C,0.8297013,0.27037227,0.0,mid
YJR084W,0.7272558,0.15943953,0.0,mid
YJR085C,0.77437365,0.39248013,7.0,mid
YJR086W,0.83688277,0.4551265,13.0,mid
YJR087W,0.40240142,0.5338223,11.0,mid
YJR088C,0.941442,0.18501179,1.0,mid
YJR089W,0.9300249,0.28475112,0.0,mid
YJR090C,0.85491127,0.33126897,1.0,mid
YJR091C,0.7046033,0.2951904,0.0,mid
YJR092W,0.86781,0.26139835,3.0,mid
YJR093C,0.758359,0.21952854,1.0,mid
YJR094C,0.751475,0.39678827,4.0,mid
YJR094W-A,0.7477286,0.4353463,19.0,mid
YJR095W,0.6658771,0.6107517,25.0,mid
YJR096W,0.60181624,0.41433844,6.0,mid
YJR097W,0.82116336,0.4674085,9.0,mid
YJR098C,0.65369284,0.23242277,2.0,mid
YJR099W,0.88916487,0.20110038,1.0,mid
YJR100C,0.85289955,0.2340701,1.0,mid
YJR101W,0.53475034,0.24783963,0.0,mid
YJR102C,0.56587166,0.16658448,0.0,mid
YJR103W,0.9313957,0.30788195,4.0,mid
YJR104C,0.9525839,0.4202984,8.0,mid
YJR105W,0.9153593,0.19040897,0.0,mid
YJR106W,0.33191535,0.327157,4.0,low_c
YJR107W,0.3755211,0.3184122,1.0,low_c
YJR108W,0.31523326,0.3819421,7.0,low_c
YJR109C,0.9562822,0.6693494,28.0,high_c
YJR110W,0.7551584,0.27419794,1.0,mid
YJR111C,0.7286603,0.44332817,13.0,mid
YJR112W,0.82848954,0.291048,5.0,mid
YJR112W-A,0.67993337,0.24305204,0.0,mid
YJR113C,0.84366596,0.23017365,0.0,mid
YJR114W,0.4307582,0.37313488,6.0,mid
YJR115W,0.7256746,0.39382064,4.0,mid
YJR116W,0.83693945,0.26256067,1.0,mid
YJR117W,0.9535929,0.18473187,0.0,mid
YJR118C,0.8318045,0.25405192,1.0,mid
YJR119C,0.8957694,0.38980716,2.0,mid
YJR120W,0.60567063,0.65427643,28.0,mid
YJR121W,0.9663934,0.25057045,4.0,high_c
YJR122W,0.9668957,0.44763905,15.0,high_c
YJR123W,0.9143535,0.2956434,4.0,mid
YJR124C,0.87362003,0.22994256,1.0,mid
YJR125C,0.9479643,0.1987409,1.0,mid
YJR126C,0.74547833,0.27606755,4.0,mid
YJR127C,0.83342314,0.4557024,8.0,mid
YJR128W,0.44576153,0.4120687,7.0,mid
YJR129C,0.7724606,0.28068355,1.0,mid
YJR130C,0.70679617,0.4075555,17.0,mid
YJR131W,0.82403547,0.24375588,0.0,mid
YJR132W,0.698644,0.26370302,2.0,mid
YJR133W,0.30705556,0.41062647,8.0,low_c
YJR134C,0.8421661,0.17816612,1.0,mid
YJR135C,0.8088493,0.26524818,0.0,mid
YJR135W-A,0.8342993,0.34231746,3.0,mid
YJR136C,0.78838056,0.16946569,0.0,mid
YJR137C,0.47207785,0.39420688,4.0,mid
YJR138W,0.65801096,0.24150686,0.0,mid
YJR139C,0.91676605,0.22960673,6.0,mid
YJR140C,0.69984055,0.18715583,0.0,mid
YJR140W-A,0.2864603,0.5784807,10.0,low_c
YJR141W,0.66379297,0.34790647,5.0,mid
YJR142W,0.72322303,0.20889802,0.0,mid
YJR143C,0.4048599,0.25760573,1.0,mid
YJR144W,0.865525,0.2010278,0.0,mid
YJR145C,0.8718806,0.36843944,10.0,mid
YJR146W,0.32345977,0.59481317,18.0,low_c
YJR147W,0.9313742,0.4248937,4.0,mid
YJR148W,0.90703315,0.68478256,28.0,mid
YJR149W,0.47942102,0.35887563,6.0,mid
YJR150C,0.8253961,0.27844185,9.0,mid
YJR151C,0.9218453,0.5525552,23.0,mid
YJR151W-A,0.6400091,0.4802941,23.0,mid
YJR152W,0.79006517,0.37599903,3.0,mid
YJR153W,0.7246149,0.49792257,15.0,mid
YJR154W,0.72593796,0.50134355,16.0,mid
YJR155W,0.35362568,0.46445513,7.0,low_c
YJR156C,0.928716,0.33321816,3.0,mid
YJR157W,0.73844725,0.21934335,0.0,mid
YJR158W,0.8452067,0.0016284197,0.0,mid
YJR159W,0.6721207,0.08883745,1.0,mid
YJR160C,0.77426594,0.14557588,0.0,mid
YJR161C,0.7913705,0.27675337,4.0,mid
YJR162C,0.72256875,0.025354467,0.0,mid
YKL001C,0.73025304,0.29125372,4.0,mid
YKL002W,0.9492941,0.27128464,1.0,mid
YKL003C,0.8236025,0.25292054,1.0,mid
YKL004W,0.8879395,0.2843862,2.0,mid
YKL005C,0.92390865,0.1857571,0.0,mid
YKL006C-A,0.72343487,0.3092742,6.0,mid
YKL006W,0.94561195,0.38258755,10.0,mid
YKL007W,0.78068143,0.25661552,0.0,mid
YKL008C,0.6885219,0.34802273,3.0,mid
YKL009W,0.8477084,0.40712517,10.0,mid
YKL010C,0.46147308,0.2145112,0.0,mid
YKL011C,0.65096426,0.31847253,3.0,mid
YKL012W,0.90630925,0.20016456,0.0,mid
YKL013C,0.8075522,0.21584135,1.0,mid
YKL014C,0.73068875,0.3137372,2.0,mid
YKL015W,0.6563112,0.29599097,0.0,mid
YKL016C,0.72251296,0.33019316,2.0,mid
YKL017C,0.48485857,0.2561281,0.0,mid
YKL018C-A,0.9112264,0.31443188,0.0,mid
YKL018W,0.8362361,0.24025227,0.0,mid
YKL019W,0.7079014,0.18467523,0.0,mid
YKL020C,0.51860785,0.40009406,3.0,mid
YKL021C,0.94391334,0.25050685,1.0,mid
YKL022C,0.71205276,0.27263492,1.0,mid
YKL023C-A,0.8005989,0.58533615,19.0,mid
YKL023W,0.921686,0.17056061,0.0,mid
YKL024C,0.90262794,0.3203253,4.0,mid
YKL025C,0.84987086,0.2642118,0.0,mid
YKL026C,0.45579234,0.4739475,17.0,mid
YKL027W,0.9712885,0.2562579,0.0,high_c
YKL028W,0.8813846,0.16858453,1.0,mid
YKL029C,0.71963143,0.5795493,27.0,mid
YKL030W,0.16982526,0.39619368,5.0,low_c
YKL031W,0.29041603,0.32802403,5.0,low_c
YKL032C,0.8554148,0.2311821,0.0,mid
YKL033W,0.6785464,0.2913265,1.0,mid
YKL033W-A,0.9545378,0.3337169,3.0,mid
YKL034W,0.90041333,0.27027884,0.0,mid
YKL035W,0.9781455,0.37227234,9.0,high_c
YKL036C,0.70535964,0.516157,10.0,mid
YKL037W,0.4685143,0.49088296,16.0,mid
YKL038W,0.7729621,0.2542604,0.0,mid
YKL039W,0.9419087,0.2548459,0.0,mid
YKL040C,0.71723455,0.24933481,1.0,mid
YKL041W,0.838738,0.24533519,1.0,mid
YKL042W,0.8674297,0.2958509,3.0,mid
YKL043W,0.62105787,0.48157322,9.0,mid
YKL044W,0.8303552,0.5025167,17.0,mid
YKL045W,0.8656755,0.26522577,4.0,mid
YKL046C,0.97416985,0.21439356,2.0,high_c
YKL047W,0.79595715,0.23021513,1.0,mid
YKL048C,0.80028826,0.3330164,2.0,mid
YKL049C,0.8029065,0.28301725,3.0,mid
YKL050C,0.6646084,0.30972826,0.0,mid
YKL051W,0.5073938,0.6673991,29.0,mid
YKL052C,0.666103,0.2072631,0.0,mid
YKL053C-A,0.5359928,0.36850652,4.0,mid
YKL053W,0.28844866,0.41500315,6.0,low_c
YKL054C,0.8765531,0.24181327,0.0,mid
YKL055C,0.7974073,0.3338902,5.0,mid
YKL056C,0.90266377,0.2964138,2.0,mid
YKL057C,0.7459484,0.29259992,0.0,mid
YKL058W,0.86871904,0.23220234,1.0,mid
YKL059C,0.86133456,0.19339731,1.0,mid
YKL060C,0.94264305,0.3230071,5.0,mid
YKL061W,0.7752993,0.21935098,1.0,mid
YKL062W,0.5540598,0.7229078,35.0,mid
YKL063C,0.8999736,0.19244242,0.0,mid
YKL064W,0.8420483,0.23946632,0.0,mid
YKL065C,0.43067524,0.28257632,1.0,mid
YKL065W-A,0.31264192,0.38427067,10.0,low_c
YKL066W,0.5520756,0.3276151,3.0,mid
YKL067W,0.7871257,0.33305404,0.0,mid
YKL068W,0.49562097,0.27134624,0.0,mid
YKL068W-A,0.893485,0.3898931,7.0,mid
YKL069W,0.90071815,0.20006782,2.0,mid
YKL070W,0.6092759,0.836847,34.0,mid
YKL071W,0.92210835,0.89396745,38.0,mid
YKL072W,0.8530673,0.25977015,1.0,mid
YKL073W,0.47523442,0.29949525,4.0,mid
YKL074C,0.91337615,0.2940904,1.0,mid
YKL075C,0.87664634,0.2687218,0.0,mid
YKL076C,0.51118183,0.4668363,9.0,mid
YKL077W,0.90064484,0.18845554,0.0,mid
YKL078W,0.7615965,0.5501681,21.0,mid
YKL079W,0.84644514,0.20871753,0.0,mid
YKL080W,0.907247,0.186507,1.0,mid
YKL081W,0.9727039,0.29896772,4.0,high_c
YKL082C,0.6938187,0.45915443,10.0,mid
YKL083W,0.31433448,0.5888764,14.0,low_c
YKL084W,0.8704666,0.36696056,4.0,mid
YKL085W,0.9531859,0.38323668,7.0,mid
YKL086W,0.48292643,1.7869326,84.0,mid
YKL087C,0.9447471,0.47379687,7.0,mid
YKL088W,0.92240787,0.1881922,0.0,mid
YKL089W,0.88910824,0.31265646,1.0,mid
YKL090W,0.66688347,0.20860083,0.0,mid
YKL091C,0.7337149,0.41838127,7.0,mid
YKL092C,0.82493347,0.23485804,0.0,mid
YKL093W,0.6943624,0.54713184,20.0,mid
YKL094W,0.7200852,0.18445967,0.0,mid
YKL095W,0.8524092,0.2717849,0.0,mid
YKL096C-B,0.38092005,0.63726825,18.0,mid
YKL096W,0.8083731,0.5214776,10.0,mid
YKL096W-A,0.86166924,0.58746123,19.0,mid
YKL097C,0.26422706,0.23326313,0.0,low_c
YKL098W,0.35724118,0.18041272,0.0,low_c
YKL099C,0.71409804,0.42496705,14.0,mid
YKL100C,0.9002925,0.31483367,0.0,mid
YKL100W-A,0.5853275,0.2996689,10.0,mid
YKL101W,0.8380655,0.27979347,1.0,mid
YKL102C,0.44069666,0.4313982,10.0,mid
YKL103C,0.9871263,0.5613062,28.0,high_c
YKL104C,0.95901424,0.34705198,7.0,high_c
YKL105C,0.7073225,0.23048101,0.0,mid
YKL106C-A,0.5129229,0.47607478,12.0,mid
YKL106W,0.92247576,0.23295097,0.0,mid
YKL107W,0.6727169,0.41207585,9.0,mid
YKL108W,0.8415578,0.29253045,0.0,mid
YKL109W,0.89085424,0.8631629,51.0,mid
YKL110C,0.7685393,0.22230737,1.0,mid
YKL111C,0.44291013,0.335875,5.0,mid
YKL112W,0.8816973,0.20730108,2.0,mid
YKL113C,0.92782307,0.25758588,4.0,mid
YKL114C,0.7568744,0.20154719,0.0,mid
YKL115C,0.76492524,0.33681965,9.0,mid
YKL116C,0.88785607,0.3040838,1.0,mid
YKL117W,0.9501097,0.28518453,0.0,mid
YKL118W,0.21978897,0.47679102,7.0,low_c
YKL119C,0.5229183,0.32690024,2.0,mid
YKL120W,0.90367395,0.6589004,28.0,mid
YKL121W,0.754319,0.402705,10.0,mid
YKL122C,0.847167,0.35557878,2.0,mid
YKL123W,0.6393453,0.176569,4.0,mid
YKL124W,0.842238,0.29165593,1.0,mid
YKL125W,0.6395812,0.26329198,1.0,mid
YKL126W,0.87047106,0.26443425,1.0,mid
YKL127W,0.9118194,0.21002989,1.0,mid
YKL128C,0.75916255,0.2317411,0.0,mid
YKL129C,0.9227398,0.33495837,4.0,mid
YKL130C,0.629315,0.19866301,0.0,mid
YKL131W,0.51510435,0.32935455,5.0,mid
YKL132C,0.6423463,0.28427333,2.0,mid
YKL133C,0.77230906,0.3031478,1.0,mid
YKL134C,0.67041355,0.26259172,0.0,mid
YKL135C,0.86539,0.23634678,1.0,mid
YKL136W,0.50678366,0.42870837,4.0,mid
YKL137W,0.82538915,0.22466365,0.0,mid
YKL138C,0.8796756,0.21806401,0.0,mid
YKL138C-A,0.8423202,0.23065193,0.0,mid
YKL139W,0.91253537,0.2771466,0.0,mid
YKL140W,0.9391954,0.25533688,1.0,mid
YKL141W,0.91550344,0.39363292,10.0,mid
YKL142W,0.74680716,0.3796348,1.0,mid
YKL143W,0.8919614,0.4756776,14.0,mid
YKL144C,0.77498096,0.2623655,2.0,mid
YKL145W,0.9862038,0.16486014,0.0,high_c
YKL145W-A,0.6660985,0.0,0.0,mid
YKL146W,0.9494716,0.1728128,0.0,mid
YKL147C,0.6328416,0.34027115,6.0,mid
YKL148C,0.91430205,0.6176127,29.0,mid
YKL149C,0.7355156,0.22059,0.0,mid
YKL150W,0.8710196,0.434306,11.0,mid
YKL151C,0.9282992,0.49107155,15.0,mid
YKL152C,0.91035604,0.34216252,2.0,mid
YKL153W,0.20457421,0.50934523,10.0,low_c
YKL154W,0.77133846,0.21398857,1.0,mid
YKL155C,0.70703804,0.18614534,0.0,mid
YKL156C-A,0.23365742,0.71997815,26.0,low_c
YKL156W,0.6767447,0.3972782,12.0,mid
YKL157W,0.90669984,0.27146816,0.0,mid
YKL159C,0.83784986,0.18071006,0.0,mid
YKL160W,0.86112493,0.17695987,1.0,mid
YKL161C,0.8044065,0.3493645,8.0,mid
YKL162C,0.61513025,0.30867863,0.0,mid
YKL162C-A,0.5201983,0.53512436,12.0,mid
YKL163W,0.7352312,0.75856894,26.0,mid
YKL164C,0.8633838,0.34174848,7.0,mid
YKL165C,0.7710475,0.36510253,5.0,mid
YKL165C-A,0.85342526,0.40338555,6.0,mid
YKL166C,0.96908385,0.20563772,0.0,high_c
YKL167C,0.88556105,0.3178976,1.0,mid
YKL168C,0.48089737,0.25601047,2.0,mid
YKL169C,0.45614228,0.43004364,6.0,mid
YKL170W,0.85439044,0.20215793,0.0,mid
YKL171W,0.4015636,0.33671787,1.0,mid
YKL172W,0.8506052,0.34993416,5.0,mid
YKL173W,0.6469257,0.21730703,0.0,mid
YKL174C,0.5553772,0.19407512,0.0,mid
YKL175W,0.8428356,0.57359976,23.0,mid
YKL176C,0.8402329,0.2688395,0.0,mid
YKL177W,0.6429316,0.5127498,9.0,mid
YKL178C,0.9216709,0.5994822,22.0,mid
YKL179C,0.8359701,0.22070377,1.0,mid
YKL180W,0.94526196,0.29060602,7.0,mid
YKL181W,0.9726264,0.24741247,3.0,high_c
YKL182W,0.8687336,0.30287102,6.0,mid
YKL183C-A,0.3500368,0.44217622,5.0,low_c
YKL183W,0.7879102,0.24283533,1.0,mid
YKL184W,0.9766401,0.23896816,0.0,high_c
YKL185W,0.62585795,0.36595306,6.0,mid
YKL186C,0.9074829,0.24436687,0.0,mid
YKL187C,0.5405779,0.3733263,5.0,mid
YKL188C,0.75033593,0.38312557,5.0,mid
YKL189W,0.6246451,0.32432422,5.0,mid
YKL190W,0.94783276,0.2067191,0.0,mid
YKL191W,0.92614293,0.3157734,5.0,mid
YKL192C,0.8783324,0.23972273,1.0,mid
YKL193C,0.505915,0.2735353,1.0,mid
YKL194C,0.88170385,0.2638593,0.0,mid
YKL195W,0.91638047,0.2287363,0.0,mid
YKL196C,0.84343576,0.25503013,0.0,mid
YKL197C,0.58774996,0.23562708,0.0,mid
YKL198C,0.8644644,0.28434667,1.0,mid
YKL201C,0.8791496,0.52383256,10.0,mid
YKL202W,0.7739712,0.75135005,31.0,mid
YKL203C,0.9329293,0.1880187,0.0,mid
YKL204W,0.76202416,0.2671043,1.0,mid
YKL205W,0.4251299,0.28416225,0.0,mid
YKL206C,0.67928195,0.29855606,0.0,mid
YKL207W,0.8394075,0.2743214,1.0,mid
YKL208W,0.85511464,0.22640425,0.0,mid
YKL209C,0.612512,0.45886979,5.0,mid
YKL210W,0.96636957,0.20635027,0.0,high_c
YKL211C,0.969907,0.34081656,5.0,high_c
YKL212W,0.9679188,0.1700546,0.0,high_c
YKL213C,0.87931955,0.22804657,0.0,mid
YKL214C,0.88367987,0.23538584,0.0,mid
YKL215C,0.8361049,0.19804078,0.0,mid
YKL216W,0.93448985,0.6530269,19.0,mid
YKL217W,0.69206274,0.40035313,8.0,mid
YKL218C,0.86772025,0.464814,22.0,mid
YKL219W,0.50326693,0.18577056,0.0,mid
YKL220C,0.6211919,1.3603246,75.0,mid
YKL221W,0.6711094,0.26168385,5.0,mid
YKL222C,0.6146183,0.26552406,0.0,mid
YKL223W,0.584737,0.0024547274,0.0,mid
YKL224C,0.89714366,0.029843288,0.0,mid
YKL225W,0.7932648,0.04314699,2.0,mid
YKR001C,0.7962479,0.14443067,0.0,mid
YKR002W,0.93598247,0.15209545,0.0,mid
YKR003W,0.86805534,0.27975008,0.0,mid
YKR004C,0.7925376,0.29630432,3.0,mid
YKR005C,0.56323355,0.20970486,0.0,mid
YKR006C,0.6389099,0.14650348,1.0,mid
YKR007W,0.7970894,0.2962939,3.0,mid
YKR008W,0.7897997,0.24317722,1.0,mid
YKR009C,0.5419715,0.19191106,0.0,mid
YKR010C,0.86125296,0.3042802,3.0,mid
YKR011C,0.9059775,0.33381665,5.0,mid
YKR012C,0.5669769,0.41711143,5.0,mid
YKR013W,0.93201756,0.37778667,5.0,mid
YKR014C,0.85226625,0.22842348,1.0,mid
YKR015C,0.6074411,0.27772126,7.0,mid
YKR016W,0.82249963,0.19522989,1.0,mid
YKR017C,0.7284357,0.3597829,3.0,mid
YKR018C,0.55975085,0.18878959,0.0,mid
YKR019C,0.38666347,0.18143179,0.0,mid
YKR020W,0.66891587,0.24764033,0.0,mid
YKR021W,0.7107436,0.3753194,2.0,mid
YKR022C,0.7034973,0.15328853,0.0,mid
YKR023W,0.8088001,0.16933864,0.0,mid
YKR024C,0.7615084,0.4007506,11.0,mid
YKR025W,0.81137496,0.3339585,6.0,mid
YKR026C,0.845087,0.17208584,0.0,mid
YKR027W,0.81782365,0.26837677,1.0,mid
YKR028W,0.52790266,0.22907847,1.0,mid
YKR029C,0.7039929,0.24248995,1.0,mid
YKR030W,0.88752055,0.19665915,1.0,mid
YKR031C,0.7728112,0.24454628,1.0,mid
YKR032W,0.3926123,0.14303471,4.0,mid
YKR033C,0.41284922,0.29531258,5.0,mid
YKR034W,0.7970563,0.32924485,5.0,mid
YKR035C,0.35175973,0.36995864,5.0,low_c
