gene,cross_weight,iaa_mean_sens,iaa_breadth,c_group
YDR194C,0.8532894,0.2190664,1.0,mid
YDR194W-A,0.49069995,0.42251942,7.0,mid
YDR195W,0.90389884,0.21973199,0.0,mid
YDR196C,0.8247856,0.22057754,0.0,mid
YDR197W,0.80000734,0.24334803,1.0,mid
YDR198C,0.9271554,0.210613,0.0,mid
YDR199W,0.6271137,0.43666047,5.0,mid
YDR200C,0.75890034,0.16008969,0.0,mid
YDR201W,0.7736723,0.21898817,0.0,mid
YDR202C,0.9199074,0.17182058,0.0,mid
YDR203W,0.6389414,0.5014583,8.0,mid
YDR204W,0.90986216,0.27373457,1.0,mid
YDR205W,0.48675245,0.32856578,1.0,mid
YDR206W,0.71046704,0.29813385,0.0,mid
YDR207C,0.50097287,0.20086841,0.0,mid
YDR208W,0.8402381,0.30254683,2.0,mid
YDR209C,0.73125905,0.30876765,6.0,mid
YDR210W,0.87732655,0.39474362,7.0,mid
YDR211W,0.834049,0.2068639,0.0,mid
YDR212W,0.9789493,0.2103831,0.0,high_c
YDR213W,0.7697316,0.34654135,6.0,mid
YDR214W,0.7309358,0.36484042,6.0,mid
YDR215C,0.66046953,0.47746122,16.0,mid
YDR216W,0.81020355,0.70435476,29.0,mid
YDR217C,0.6566191,0.24382776,0.0,mid
YDR218C,0.9354078,0.20921001,1.0,mid
YDR219C,0.90225697,0.26398295,0.0,mid
YDR220C,0.4332725,0.5437606,18.0,mid
YDR221W,0.84660274,0.18580726,0.0,mid
YDR222W,0.9036145,0.58050036,24.0,mid
YDR223W,0.80157167,0.33514208,4.0,mid
YDR224C,0.94090676,0.40898487,9.0,mid
YDR225W,0.86171556,0.48109645,14.0,mid
YDR226W,0.9213419,0.23150615,2.0,mid
YDR227W,0.89544517,0.30594742,1.0,mid
YDR228C,0.96933144,0.30607027,1.0,high_c
YDR229W,0.8444638,0.13955612,0.0,mid
YDR230W,0.37041268,0.5354726,12.0,mid
YDR231C,0.8278983,0.2852543,3.0,mid
YDR232W,0.96766216,0.31435513,2.0,high_c
YDR233C,0.7644097,0.2218849,4.0,mid
YDR234W,0.91107666,0.48045376,18.0,mid
YDR235W,0.8312939,0.27080455,1.0,mid
YDR236C,0.89487076,0.19590595,0.0,mid
YDR237W,0.82619685,0.17278649,0.0,mid
YDR238C,0.8343293,0.19468911,0.0,mid
YDR239C,0.47638002,0.23194835,0.0,mid
YDR240C,0.9222463,0.26661354,0.0,mid
YDR241W,0.52821904,0.53926367,12.0,mid
YDR242W,0.9584297,0.3191772,0.0,high_c
YDR243C,0.941621,0.2988448,1.0,mid
YDR244W,0.5665504,0.19438115,0.0,mid
YDR245W,0.72877014,0.23673216,1.0,mid
YDR246W,0.70666486,0.14393604,0.0,mid
YDR246W-A,0.27734354,0.32936728,1.0,low_c
YDR247W,0.91253746,0.5120344,16.0,mid
YDR248C,0.87814873,0.37011018,5.0,mid
YDR249C,0.9483114,0.30218104,0.0,mid
YDR250C,0.29529065,0.47512248,9.0,low_c
YDR251W,0.81864583,0.30407184,2.0,mid
YDR252W,0.92828315,0.26330194,1.0,mid
YDR253C,0.87878954,0.4566409,11.0,mid
YDR254W,0.9068241,0.30158997,6.0,mid
YDR255C,0.68775904,0.34885812,3.0,mid
YDR256C,0.9694635,0.56090975,14.0,high_c
YDR257C,0.9621719,0.24330617,1.0,high_c
YDR258C,0.9214838,0.49152318,17.0,mid
YDR259C,0.8769941,0.3304848,3.0,mid
YDR260C,0.5879887,0.19962132,1.0,mid
YDR261C,0.9635655,0.17025247,0.0,high_c
YDR262W,0.8198144,0.26038557,2.0,mid
YDR263C,0.8676364,0.40068936,5.0,mid
YDR264C,0.5813886,0.45396188,11.0,mid
YDR265W,0.8654798,0.22857091,1.0,mid
YDR266C,0.89077234,0.24532643,0.0,mid
YDR267C,0.85698783,0.1833662,0.0,mid
YDR268W,0.9533126,0.16127534,0.0,mid
YDR269C,0.46034434,0.3489909,5.0,mid
YDR270W,0.96727216,0.8665268,40.0,high_c
YDR271C,0.5801872,0.6491727,25.0,mid
YDR272W,0.9362408,0.294676,1.0,mid
YDR273W,0.8583288,0.2662121,2.0,mid
YDR274C,0.4865071,0.43132228,4.0,mid
YDR275W,0.53880495,0.25197417,0.0,mid
YDR276C,0.34154275,0.38242343,3.0,mid
YDR277C,0.93275064,0.8939671,47.0,mid
YDR278C,0.4492704,0.34676796,2.0,mid
YDR279W,0.9091047,0.18610667,1.0,mid
YDR280W,0.7439099,0.27044636,1.0,mid
YDR281C,0.7667232,0.76306057,35.0,mid
YDR282C,0.7462012,0.19154178,0.0,mid
YDR283C,0.9162449,0.24017046,0.0,mid
YDR284C,0.5515182,0.26151752,2.0,mid
YDR285W,0.8989108,0.264515,0.0,mid
YDR286C,0.82888347,0.3300475,7.0,mid
YDR287W,0.8545145,0.1810661,0.0,mid
YDR288W,0.65324444,0.17169462,0.0,mid
YDR289C,0.84019387,0.15352723,0.0,mid
YDR290W,0.5498022,0.36187592,7.0,mid
YDR291W,0.8370135,0.22132458,0.0,mid
YDR292C,0.80944884,0.18878657,0.0,mid
YDR293C,0.7730638,0.2865423,0.0,mid
YDR294C,0.9460715,0.16100758,1.0,mid
YDR295C,0.8086236,0.21345639,0.0,mid
YDR296W,0.9115378,0.26814833,1.0,mid
YDR297W,0.60572743,0.4455737,6.0,mid
YDR298C,0.9154537,0.23878397,1.0,mid
YDR299W,0.893332,0.4210862,11.0,mid
YDR300C,0.9367104,0.34583274,4.0,mid
YDR301W,0.9244148,0.25287575,0.0,mid
YDR302W,0.72360355,0.2775468,3.0,mid
YDR303C,0.72767043,0.28602043,1.0,mid
YDR304C,0.88782024,0.22506373,0.0,mid
YDR305C,0.7518127,0.16478491,0.0,mid
YDR306C,0.8121121,0.22312564,0.0,mid
YDR307W,0.8993817,0.2252157,0.0,mid
YDR308C,0.8258963,0.17570473,0.0,mid
YDR309C,0.92760855,0.31507146,2.0,mid
YDR310C,0.62091774,0.26409537,0.0,mid
YDR311W,0.9484515,0.2887823,1.0,mid
YDR312W,0.91960275,0.3225398,5.0,mid
YDR313C,0.8472507,0.31494996,0.0,mid
YDR314C,0.88047874,0.30067235,0.0,mid
YDR315C,0.7944006,0.24393,1.0,mid
YDR316W,0.95558524,0.2891372,6.0,mid
YDR317W,0.89412403,0.28234348,3.0,mid
YDR318W,0.8493128,0.22797103,1.0,mid
YDR319C,0.818097,0.20578249,0.0,mid
YDR320C,0.8323779,0.20925921,0.0,mid
YDR320C-A,0.77913845,0.31302375,4.0,mid
YDR320W-B,0.29598418,0.49204648,7.0,low_c
YDR321W,0.943619,0.24554197,2.0,mid
YDR322C-A,0.5707475,0.2757926,1.0,mid
YDR322W,0.82947356,0.19326776,1.0,mid
YDR323C,0.7891239,0.24497418,1.0,mid
YDR324C,0.54388964,0.32408416,3.0,mid
YDR325W,0.6605973,0.2539952,0.0,mid
YDR326C,0.7502431,0.31611526,1.0,mid
YDR327W,0.2802416,0.4218372,5.0,low_c
YDR328C,0.88444966,0.21869707,1.0,mid
YDR329C,0.7843671,0.17683488,1.0,mid
YDR330W,0.97697234,0.19972022,1.0,high_c
YDR331W,0.8784093,0.21446604,0.0,mid
YDR332W,0.85453016,0.24524967,0.0,mid
YDR333C,0.7142089,0.2610207,0.0,mid
YDR334W,0.5721331,0.23606353,0.0,mid
YDR335W,0.8417871,0.19528419,0.0,mid
YDR336W,0.89717394,0.18472067,0.0,mid
YDR337W,0.88141257,0.20927548,0.0,mid
YDR338C,0.71364945,0.3264137,2.0,mid
YDR339C,0.9561827,0.26726514,1.0,mid
YDR340W,0.28707474,0.38210687,5.0,low_c
YDR341C,0.7837792,0.26084596,1.0,mid
YDR342C,0.96792644,1.3512337,71.0,high_c
YDR343C,0.9483244,0.9017789,40.0,mid
YDR344C,0.62814575,0.38654184,7.0,mid
YDR345C,0.9682081,0.42131478,4.0,high_c
YDR346C,0.9695411,0.19974336,0.0,high_c
YDR347W,0.7106593,0.20184396,0.0,mid
YDR348C,0.96600336,0.20385364,0.0,high_c
YDR349C,0.95310014,0.23176251,0.0,mid
YDR350C,0.87819076,0.29179633,0.0,mid
YDR351W,0.5059496,0.33793122,0.0,mid
YDR352W,0.5993793,0.24658473,0.0,mid
YDR353W,0.822716,0.7734525,39.0,mid
YDR354C-A,0.2765171,0.5052496,7.0,low_c
YDR354W,0.89280164,0.29720783,2.0,mid
YDR355C,0.46540692,0.37670243,5.0,mid
YDR356W,0.7565228,0.3576044,3.0,mid
YDR357C,0.6937129,0.27905777,1.0,mid
YDR358W,0.74925613,0.29931596,3.0,mid
YDR359C,0.732371,0.3400599,0.0,mid
YDR360W,0.3889917,0.30376086,5.0,mid
YDR361C,0.8327099,0.2901021,3.0,mid
YDR362C,0.87593764,0.18841006,0.0,mid
YDR363W,0.94183385,0.21149676,0.0,mid
YDR363W-A,0.90892303,0.2888104,1.0,mid
YDR364C,0.85916966,0.2010131,0.0,mid
YDR365C,0.93595666,0.34489882,0.0,mid
YDR366C,0.25255588,0.42848188,7.0,low_c
YDR367W,0.8156936,0.20240325,0.0,mid
YDR368W,0.83816296,0.35702085,7.0,mid
YDR369C,0.8349871,0.26760095,0.0,mid
YDR370C,0.9197681,0.27686197,1.0,mid
YDR371C-A,0.39312017,0.5458067,10.0,mid
YDR371W,0.9541772,0.28310522,0.0,mid
YDR372C,0.5987423,0.16490738,0.0,mid
YDR373W,0.80209196,0.23583798,2.0,mid
YDR374C,0.91180044,0.11430195,1.0,mid
YDR374W-A,0.71349627,0.37992585,4.0,mid
YDR375C,0.9785839,0.19850916,1.0,high_c
YDR376W,0.96010715,0.19811054,1.0,high_c
YDR377W,0.8981378,0.23972327,1.0,mid
YDR378C,0.8086686,0.3387881,0.0,mid
YDR379C-A,0.894967,0.5744778,21.0,mid
YDR379W,0.7769166,0.28905225,0.0,mid
YDR380W,0.9216535,1.9257745,93.0,mid
YDR381C-A,0.63404894,0.23940466,0.0,mid
YDR381W,0.7690459,0.31962958,1.0,mid
YDR382W,0.92421025,0.415624,10.0,mid
YDR383C,0.76471317,0.25981095,2.0,mid
YDR384C,0.9076304,0.41321182,10.0,mid
YDR385W,0.9133524,0.24907699,1.0,mid
YDR386W,0.93217766,0.20568983,0.0,mid
YDR387C,0.9431426,0.289362,0.0,mid
YDR388W,0.93855757,0.20657362,0.0,mid
YDR389W,0.7529909,0.33202454,2.0,mid
YDR390C,0.8713968,0.21516585,0.0,mid
YDR391C,0.8839666,0.31919247,6.0,mid
YDR392W,0.8877392,0.156783,0.0,mid
YDR393W,0.7880491,0.18839787,1.0,mid
YDR394W,0.98793983,0.19856966,0.0,high_c
YDR395W,0.4534808,0.26008976,0.0,mid
YDR396W,0.20284122,0.38954782,5.0,low_c
YDR397C,0.57148445,0.36195558,1.0,mid
YDR398W,0.7006344,0.35435095,3.0,mid
YDR399W,0.8837973,0.37989438,3.0,mid
YDR400W,0.8780262,0.21897869,1.0,mid
YDR401W,0.42276585,0.32291946,4.0,mid
YDR402C,0.93899345,0.26133436,1.0,mid
YDR403W,0.9008587,0.31073597,2.0,mid
YDR404C,0.91070783,0.23579767,3.0,mid
YDR405W,0.9208998,0.2017085,1.0,mid
YDR406W,0.62579906,0.5696335,20.0,mid
YDR406W-A,0.4650326,0.13315138,4.0,mid
YDR407C,0.76635724,0.26944873,0.0,mid
YDR408C,0.9167764,0.23860452,0.0,mid
YDR409W,0.84348756,0.34409487,1.0,mid
YDR410C,0.6152406,0.27023703,1.0,mid
YDR411C,0.83779705,0.27380052,3.0,mid
YDR412W,0.75777656,0.2992893,1.0,mid
YDR413C,0.33054757,0.3981944,5.0,low_c
YDR414C,0.7138502,0.25967142,0.0,mid
YDR415C,0.7941431,0.15942515,0.0,mid
YDR416W,0.81112564,0.3310665,4.0,mid
YDR417C,0.26417863,0.43285257,9.0,low_c
YDR418W,0.9608198,0.34172085,8.0,high_c
YDR419W,0.88448495,0.18157929,0.0,mid
YDR420W,0.5307835,0.42390805,5.0,mid
YDR421W,0.7087844,0.2548209,0.0,mid
YDR422C,0.6270633,0.3010977,1.0,mid
YDR423C,0.45156708,0.2745014,2.0,mid
YDR424C,0.73470867,0.28081968,0.0,mid
YDR425W,0.7782985,0.37355015,4.0,mid
YDR426C,0.22983861,0.34607425,4.0,low_c
YDR427W,0.93353623,0.20556389,0.0,mid
YDR428C,0.9221338,0.3103372,5.0,mid
YDR429C,0.9438977,0.23753174,2.0,mid
YDR430C,0.7966092,0.18827699,1.0,mid
YDR431W,0.2107701,0.3743462,5.0,low_c
YDR432W,0.90472174,0.16053374,0.0,mid
YDR433W,0.83447206,0.31553137,4.0,mid
YDR434W,0.8751769,0.24025989,1.0,mid
YDR435C,0.9087853,0.23607013,1.0,mid
YDR436W,0.79317683,0.31867868,1.0,mid
YDR437W,0.44951248,0.33700585,2.0,mid
YDR438W,0.69094354,0.32066274,2.0,mid
YDR439W,0.8934295,0.22350855,0.0,mid
YDR440W,0.8981737,0.2679291,0.0,mid
YDR441C,0.8999735,0.33711746,5.0,mid
YDR442W,0.41297463,0.7081271,20.0,mid
YDR443C,0.90055543,0.25435457,0.0,mid
YDR444W,0.82811916,0.28429466,1.0,mid
YDR445C,0.5984798,0.3416936,4.0,mid
YDR446W,0.8550558,0.24101746,0.0,mid
YDR447C,0.7126481,0.4309775,14.0,mid
YDR448W,0.5597127,0.20538741,0.0,mid
YDR449C,0.8998947,0.46513966,9.0,mid
YDR450W,0.94272006,0.42517212,9.0,mid
YDR451C,0.8916495,0.30223194,3.0,mid
YDR452W,0.85797554,0.2241793,2.0,mid
YDR453C,0.6970853,0.75106394,27.0,mid
YDR454C,0.89129555,0.2453622,3.0,mid
YDR455C,0.41482896,0.31486782,7.0,mid
YDR456W,0.92585385,0.3544891,5.0,mid
YDR457W,0.6241275,0.20834877,0.0,mid
YDR458C,0.65357196,0.19782192,0.0,mid
YDR459C,0.89977187,0.21629962,0.0,mid
YDR460W,0.9435373,0.2482509,0.0,mid
YDR461C-A,0.64913833,0.65169895,24.0,mid
YDR461W,0.63505566,0.54632086,14.0,mid
YDR462W,0.8792447,0.25652948,1.0,mid
YDR463W,0.9165087,0.20523778,0.0,mid
YDR464C-A,0.45379773,0.43343842,7.0,mid
YDR464W,0.91392386,0.24536769,1.0,mid
YDR465C,0.8730126,0.39226362,7.0,mid
YDR466W,0.91985667,0.252852,0.0,mid
YDR467C,0.13876417,0.5191051,12.0,low_c
YDR468C,0.6788975,0.2123541,0.0,mid
YDR469W,0.78357804,0.25323367,1.0,mid
YDR470C,0.8771965,0.26599813,0.0,mid
YDR471W,0.8279241,0.34894013,7.0,mid
YDR472W,0.7176904,0.22375652,1.0,mid
YDR473C,0.850131,0.2173405,0.0,mid
YDR475C,0.83898455,0.3556801,4.0,mid
YDR476C,0.8291225,0.60538626,21.0,mid
YDR477W,0.69805336,0.19173382,0.0,mid
YDR478W,0.9184888,0.25599083,0.0,mid
YDR479C,0.92502594,0.21246856,0.0,mid
YDR480W,0.6718348,0.27542886,3.0,mid
YDR481C,0.931824,0.3284876,10.0,mid
YDR482C,0.43070135,0.2680415,0.0,mid
YDR483W,0.97523004,0.17212549,0.0,high_c
YDR484W,0.84824073,0.31273094,1.0,mid
YDR485C,0.8849594,0.28239366,0.0,mid
YDR486C,0.75932086,0.19073175,0.0,mid
YDR487C,0.9291196,0.3667981,2.0,mid
YDR488C,0.8877247,0.2748751,3.0,mid
YDR489W,0.8137805,0.26784658,1.0,mid
YDR490C,0.7854852,0.20392007,0.0,mid
YDR491C,0.5570692,0.36410934,5.0,mid
YDR492W,0.83690226,0.37321734,6.0,mid
YDR493W,0.7440221,0.2261691,0.0,mid
YDR494W,0.8880726,0.26002178,5.0,mid
YDR495C,0.87376237,0.24553367,0.0,mid
YDR496C,0.8178868,0.35920712,7.0,mid
YDR497C,0.9632761,0.43216333,9.0,high_c
YDR498C,0.5792596,0.15659913,0.0,mid
YDR499W,0.6293482,0.30355963,1.0,mid
YDR500C,0.7766841,0.46300167,14.0,mid
YDR501W,0.7775783,0.38594016,10.0,mid
YDR502C,0.89167696,0.43211448,10.0,mid
YDR503C,0.8886996,0.25840455,0.0,mid
YDR504C,0.19280662,0.35705784,3.0,low_c
YDR505C,0.74194115,0.32364118,1.0,mid
YDR506C,0.84158164,0.2238141,0.0,mid
YDR507C,0.60584366,0.35973623,6.0,mid
YDR508C,0.458675,0.23116581,2.0,mid
YDR509W,0.5000392,0.5406064,11.0,mid
YDR510C-A,0.1582121,0.59066474,16.0,low_c
YDR510W,0.88262904,0.41048545,12.0,mid
YDR511W,0.43410417,0.28678852,1.0,mid
YDR512C,0.1553412,0.38589725,3.0,low_c
YDR513W,0.6507099,0.6051264,22.0,mid
YDR514C,0.9330452,0.24361609,0.0,mid
YDR515W,0.94093925,0.2687201,0.0,mid
YDR516C,0.9650097,0.5278737,16.0,high_c
YDR517W,0.8607154,0.26381698,4.0,mid
YDR518W,0.9297003,0.31682232,2.0,mid
YDR519W,0.8818137,0.39322913,6.0,mid
YDR520C,0.8357146,0.3219142,1.0,mid
YDR521W,0.50819975,0.34493575,6.0,mid
YDR522C,0.8917293,0.14183336,2.0,mid
YDR523C,0.8956748,0.3097736,4.0,mid
YDR524C,0.9320867,0.27832496,0.0,mid
YDR524C-A,0.4938434,0.43848807,7.0,mid
YDR524C-B,0.8142058,0.509257,13.0,mid
YDR524W-C,0.1813824,0.8280663,37.0,low_c
YDR525W,0.33492863,0.41493654,5.0,low_c
YDR525W-A,0.4526622,0.22085212,0.0,mid
YDR526C,0.34155855,0.42223215,6.0,mid
YDR527W,0.9145959,0.23683438,0.0,mid
YDR528W,0.826929,0.37695283,3.0,mid
YDR529C,0.9576005,0.30695423,1.0,mid
YDR530C,0.7426546,0.211656,0.0,mid
YDR531W,0.83869064,0.274953,0.0,mid
YDR532C,0.7632819,0.21768916,0.0,mid
YDR533C,0.9043947,0.4955556,22.0,mid
YDR534C,0.89498645,2.2228277,94.0,mid
YDR535C,0.6041671,0.54360265,16.0,mid
YDR536W,0.94978195,0.30395842,6.0,mid
YDR537C,0.370074,0.36021712,5.0,mid
YDR538W,0.92187804,0.19132443,0.0,mid
YDR539W,0.9562502,0.22450607,2.0,mid
YDR540C,0.9429955,0.40798146,9.0,mid
YDR541C,0.7674927,0.26339442,0.0,mid
YDR542W,0.85266817,0.2949116,3.0,mid
YDR543C,0.94325954,0.06443685,2.0,mid
YDR544C,0.5460825,0.6490866,27.0,mid
YDR545C-A,0.68505204,0.0,0.0,mid
YDR545W,0.83431196,0.00033467056,0.0,mid
YIL001W,0.9225918,0.2746709,0.0,mid
YIL002C,0.93455136,0.23641475,1.0,mid
YIL002W-A,0.8096409,0.5050714,14.0,mid
YIL003W,0.8812667,0.23373823,0.0,mid
YIL004C,0.8972541,0.26825777,1.0,mid
YIL005W,0.7906868,0.18558973,0.0,mid
YIL006W,0.8973534,0.302755,2.0,mid
YIL007C,0.77598184,0.2680364,1.0,mid
YIL008W,0.8773661,0.27214062,2.0,mid
YIL009C-A,0.8060123,0.2718934,0.0,mid
YIL009W,0.8972689,0.32865322,0.0,mid
YIL010W,0.8092075,0.22668692,0.0,mid
YIL011W,0.8313788,0.47295505,11.0,mid
YIL012W,0.7665834,0.3479262,3.0,mid
YIL013C,0.87525076,0.30647942,5.0,mid
YIL014C-A,0.73068035,0.3790723,3.0,mid
YIL014W,0.90375745,0.20926331,0.0,mid
YIL015W,0.8096321,0.2676791,3.0,mid
YIL016W,0.79063535,0.28654796,0.0,mid
YIL017C,0.8093809,0.34189352,3.0,mid
YIL018W,0.8217036,0.3563184,9.0,mid
YIL019W,0.7802906,0.49089807,14.0,mid
YIL020C,0.9277794,0.20148048,1.0,mid
YIL020C-A,0.28278702,0.4108586,6.0,low_c
YIL021C-A,0.554793,0.38458326,8.0,mid
YIL021W,0.8100719,0.19253786,0.0,mid
YIL022W,0.9340671,0.17370172,0.0,mid
YIL023C,0.62335193,0.19257477,3.0,mid
YIL024C,0.92319787,0.28433943,3.0,mid
YIL025C,0.41687703,0.03932853,1.0,mid
YIL026C,0.87226,0.27368987,4.0,mid
YIL027C,0.84792805,0.285839,4.0,mid
YIL028W,0.8535398,0.32638082,0.0,mid
YIL029C,0.9217961,0.3818049,8.0,mid
YIL029W-A,0.46823657,0.3485487,6.0,mid
YIL030C,0.8812272,0.22710057,0.0,mid
YIL030W-A,0.67747444,0.13052459,3.0,mid
YIL031W,0.9054042,0.32025093,3.0,mid
YIL032C,0.5255161,0.32592466,4.0,mid
YIL033C,0.97899413,0.24018127,0.0,high_c
YIL034C,0.8871479,0.22220592,0.0,mid
YIL035C,0.87432,0.113733344,0.0,mid
YIL036W,0.91486377,0.3345135,3.0,mid
YIL037C,0.9196854,0.5306764,22.0,mid
YIL038C,0.71374536,0.2770299,0.0,mid
YIL039W,0.9127503,0.22337194,0.0,mid
YIL040W,0.76026464,0.20961179,0.0,mid
YIL041W,0.88764983,0.23766707,3.0,mid
YIL042C,0.82477885,0.25307107,2.0,mid
YIL043C,0.6829247,0.2636541,0.0,mid
YIL044C,0.76036865,0.18862045,1.0,mid
YIL045W,0.9268482,0.3476123,6.0,mid
YIL046W,0.61245376,0.24891993,0.0,mid
YIL046W-A,0.57356656,0.43774047,13.0,mid
YIL047C,0.79785126,0.29959002,2.0,mid
YIL047C-A,0.8001068,0.2602321,3.0,mid
YIL048W,0.6545463,0.30291605,0.0,mid
YIL049W,0.648971,0.22666606,1.0,mid
YIL050W,0.8080428,0.34714368,6.0,mid
YIL051C,0.90388334,0.5042303,15.0,mid
YIL052C,0.8261409,0.36634818,8.0,mid
YIL053W,0.918691,0.32138744,2.0,mid
YIL054W,0.55587554,0.1682453,4.0,mid
YIL055C,0.923259,0.36724612,3.0,mid
YIL056W,0.79069155,0.38575357,5.0,mid
YIL057C,0.8760315,0.33827823,3.0,mid
YIL058W,0.77465713,0.41724253,9.0,mid
YIL059C,0.89139336,0.22400509,1.0,mid
YIL060W,0.599416,0.28918412,5.0,mid
YIL061C,0.9258307,0.16940619,0.0,mid
YIL062C,0.9377845,0.37016046,1.0,mid
YIL063C,0.7753594,0.30310273,2.0,mid
YIL064W,0.76471335,0.3855507,6.0,mid
YIL065C,0.9232911,0.29239622,0.0,mid
YIL066C,0.9436756,0.37733257,4.0,mid
YIL066W-A,0.52027816,0.27316105,4.0,mid
YIL067C,0.85630685,0.15835258,0.0,mid
YIL068C,0.7857494,0.20511936,0.0,mid
YIL068W-A,0.4981883,0.33685178,5.0,mid
YIL069C,0.9246646,0.33143237,7.0,mid
YIL070C,0.86532074,0.13006143,0.0,mid
YIL071C,0.8605852,0.27874297,1.0,mid
YIL071W-A,0.44259134,0.3841541,7.0,mid
YIL072W,0.8725991,0.25936392,1.0,mid
YIL073C,0.9158861,0.42923585,20.0,mid
YIL074C,0.9449095,0.2162303,1.0,mid
YIL075C,0.7913448,0.22679463,0.0,mid
YIL076W,0.87900245,0.22640796,0.0,mid
YIL077C,0.90554905,0.2678668,2.0,mid
YIL078W,0.8465622,0.26758114,1.0,mid
YIL079C,0.7809831,0.37104848,8.0,mid
YIL082W,0.81717336,0.9971605,47.0,mid
YIL083C,0.91742545,0.16437584,0.0,mid
YIL084C,0.808344,0.30211025,0.0,mid
YIL085C,0.97127265,0.24064547,1.0,high_c
YIL086C,0.32931268,0.3354432,1.0,low_c
YIL087C,0.7448104,0.29426312,5.0,mid
YIL088C,0.9433066,0.2925936,0.0,mid
YIL089W,0.81559044,0.22277771,1.0,mid
YIL090W,0.86039937,0.3012859,0.0,mid
YIL091C,0.8678327,0.38992321,6.0,mid
YIL092W,0.80334955,0.30295545,0.0,mid
YIL093C,0.8634754,0.14775892,0.0,mid
YIL094C,0.8507847,0.24358962,1.0,mid
YIL095W,0.70190734,0.31460655,0.0,mid
YIL096C,0.64170676,0.42586598,9.0,mid
YIL097W,0.9398467,0.35898927,2.0,mid
YIL098C,0.7789509,0.2773611,0.0,mid
YIL099W,0.9245396,0.45669797,13.0,mid
YIL100C-A,0.6803571,0.6367561,25.0,mid
YIL100W,0.31413534,0.47652555,8.0,low_c
YIL101C,0.895053,0.8509986,44.0,mid
YIL102C,0.5022572,0.19453822,2.0,mid
YIL102C-A,0.94272494,0.3055311,0.0,mid
YIL103W,0.95882595,0.3174811,4.0,high_c
YIL104C,0.90738773,0.3298154,1.0,mid
YIL105C,0.3955802,0.3022267,0.0,mid
YIL105W-A,0.28622398,0.35128942,8.0,low_c
YIL106W,0.5559195,0.20610462,0.0,mid
YIL107C,0.7524651,0.2417866,0.0,mid
YIL108W,0.92945725,0.2673856,4.0,mid
YIL109C,0.6194941,0.20904946,0.0,mid
YIL110W,0.56430936,0.26175317,1.0,mid
YIL111W,0.9011517,0.45379472,11.0,mid
YIL112W,0.8849952,0.29019275,0.0,mid
YIL113W,0.87520033,0.5534219,19.0,mid
YIL114C,0.93624884,0.22285213,0.0,mid
YIL115C,0.7075533,0.22591351,1.0,mid
YIL115W-A,0.408689,0.30221683,5.0,mid
YIL116W,0.84067404,0.52920824,27.0,mid
YIL117C,0.7070665,0.4901013,18.0,mid
YIL118W,0.68866676,0.2411757,0.0,mid
YIL119C,0.9006279,0.5146691,15.0,mid
YIL120W,0.86433595,0.21225141,5.0,mid
YIL121W,0.9368477,0.37338352,10.0,mid
YIL122W,0.49262953,0.2845682,5.0,mid
YIL123W,0.9801758,0.29680166,1.0,high_c
YIL124W,0.5930387,0.28971866,4.0,mid
YIL125W,0.93355066,0.30155435,2.0,mid
YIL126W,0.7824847,0.14141442,0.0,mid
YIL127C,0.8220709,0.39427978,10.0,mid
YIL128W,0.9385369,0.28190202,0.0,mid
YIL129C,0.85995007,0.21994323,0.0,mid
YIL130W,0.73794454,0.33954957,0.0,mid
YIL131C,0.87450373,0.27413744,5.0,mid
YIL132C,0.8396633,0.2898262,2.0,mid
YIL133C,0.8727643,0.27024648,4.0,mid
YIL134C-A,0.26950964,0.41914046,9.0,low_c
YIL134W,0.42510635,0.15844387,0.0,mid
YIL135C,0.9345849,0.25663745,1.0,mid
YIL136W,0.79055387,0.553712,23.0,mid
YIL137C,0.8360141,0.19116636,0.0,mid
YIL138C,0.76852703,0.24519363,2.0,mid
YIL139C,0.8636422,0.20518832,0.0,mid
YIL140W,0.7998536,0.38554722,5.0,mid
YIL141W,0.7136725,0.49531734,19.0,mid
YIL142C-A,0.31239048,0.42325607,5.0,low_c
YIL142W,0.9744254,0.23629089,1.0,high_c
YIL143C,0.67654115,0.23719132,1.0,mid
YIL144W,0.8049805,0.3103611,1.0,mid
YIL145C,0.8614771,0.18599804,1.0,mid
YIL146C,0.8779798,0.38352087,9.0,mid
YIL147C,0.69079024,0.21693924,0.0,mid
YIL148W,0.8463616,0.53010726,22.0,mid
YIL149C,0.8033759,0.2099411,0.0,mid
YIL150C,0.907758,0.2790894,0.0,mid
YIL151C,0.69013506,0.38182285,0.0,mid
YIL152W,0.52629626,0.1576302,0.0,mid
YIL153W,0.8487687,0.1429782,0.0,mid
YIL154C,0.84536004,0.26021683,0.0,mid
YIL155C,0.85202855,0.36846578,10.0,mid
YIL156W,0.8718493,0.24339226,0.0,mid
YIL156W-A,0.20752428,0.42272338,4.0,low_c
YIL156W-B,0.5285186,0.3051569,1.0,mid
YIL157C,0.8594198,0.21848771,0.0,mid
YIL158W,0.5174964,0.30049327,2.0,mid
YIL159W,0.58266646,0.3996836,1.0,mid
YIL160C,0.90235627,0.49915045,15.0,mid
YIL161W,0.8319714,0.30299672,2.0,mid
YIL162W,0.91893756,0.3057149,3.0,mid
YIL163C,0.24514623,0.39630118,5.0,low_c
YIL164C,0.906383,0.49050623,21.0,mid
YIL165C,0.8745548,0.5439417,24.0,mid
YIL166C,0.9375509,0.22762507,0.0,mid
